Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600025.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600061.SS,600079.SS,600085.SS,600104.SS,600109.SS,600111.SS,600115.SS,600132.SS,600143.SS,600150.SS,600161.SS,600176.SS,600183.SS,600196.SS,600276.SS,600309.SS,600332.SS,600346.SS,600352.SS,600362.SS,600383.SS,600406.SS,600426.SS,600436.SS,600438.SS,600489.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600606.SS,600655.SS,600660.SS,600690.SS,600741.SS,600745.SS,600760.SS,600763.SS,600795.SS,600809.SS,600837.SS,600845.SS,600848.SS,600872.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601066.SS,601088.SS,601100.SS,601108.SS,601111.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601211.SS,601216.SS,601225.SS,601229.SS,601231.SS,601236.SS,601238.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601933.SS,601939.SS,601966.SS,601985.SS,601988.SS,601989.SS,601990.SS,601995.SS,601998.SS,603019.SS,603087.SS,603160.SS,603195.SS,603233.SS,603259.SS,603260.SS,603288.SS,603338.SS,603369.SS,603392.SS,603486.SS,603501.SS,603517.SS,603658.SS,603659.SS,603799.SS,603806.SS,603833.SS,603882.SS,603899.SS,603939.SS,603986.SS,603993.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688111.SS,688126.SS,688169.SS,688363.SS,688396.SS,688561.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000066.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000538.SZ,000568.SZ,000596.SZ,000625.SZ,000651.SZ,000661.SZ,000703.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000800.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000977.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002049.SZ,002050.SZ,002064.SZ,002120.SZ,002129.SZ,002142.SZ,002157.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002410.SZ,002414.SZ,002415.SZ,002459.SZ,002460.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002568.SZ,002594.SZ,002600.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002709.SZ,002714.SZ,002736.SZ,002791.SZ,002812.SZ,002821.SZ,002841.SZ,002916.SZ,002938.SZ,003816.SZ,300003.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300142.SZ,300144.SZ,300274.SZ,300316.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300450.SZ,300498.SZ,300529.SZ,300558.SZ,300595.SZ,300601.SZ,300628.SZ,300676.SZ,300677.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300866.SZ,300888.SZ,300896.SZ,300999.SZ
2021-09-28,112.13,115.79,22.43,32.46,24.77,113.61,8.03,17.23,8.35,14.24,9.75,125.53,1062.63,221.48,278.31,7.34,77.62,330.83,282.91,178.08,93.5,828.08,6.6,536.18,252.53,87.41,376.68,257.71,184.67,599.2,3008.6,2901.73,44.27,248.95,231.02,34.51,167.26,1043.71,342.46,1970.48,466.73,93.93,10802.78,388.55,1719.36,152.93,157.97,1490.96,104.7,525.62,1725.55,1817.29,750.07,938.28,223.97,498.04,708.62,931.75,1385.12,280.3,453.86,41.97,408.43,524.96,2576.56,174.85,49.68,7.46,9.98,7.57,32.12,17.19,17.14,34.05,12.13,45.62,1119.92,110.11,32.94,36.39,270.08,11.38,8.51,12.38,55.71,4.66,76.95,16.71,10.1,21.16,80.05,17.37,21.13,31.98,13.57,24.84,7.85,19.07,193.89,10.49,19.9,4.88,5.09,13.85,9.62,46.11,79.22,12.83,11.41,516.45,10.53,17.06,8.49,3.95,24.21,37.97,9.89,35.19,8.38,5.69,7.78,12.52,57.88,7.44,108.82,111.87,110.95,168.4,82.66,356.87,280.38,626.41,447.14,119.63,317.87,218.84,246.31,92.95,73.3,250.79,192.66,271.51,190.16,105.61,135.6,198.08,844.54,20.22,201.52,59.91,5.6,158.8,145.65,264.66,29.35,729.06,184.69,69.89,81.7,48.98,54.03,2866.35,2815.6,504.12,128.4,301.61,18.35,498.73,8.21,295.99,306.16,1623.83,4625.73,703.89,152.33,4789.19,2311.3,106.51,66.16,25.27,293.24,121.82,41.63,313.46,27.23,3186.98,245.96,450.68,166.2,335.31,206.63,16.46,734.06,1057.38,464.87,481.38,95.5,360.49,66.48,850.61,275.76,137.77,118.94,191.92,59.69,151.21,644.4,132.26,699.82,974.89,953.33,159.03,1325.01,632.45,410.54,206.65,1767.74,745.39,173.45,1050.7,77.74,1450.29,782.2,1182.19,262.22,253.82,406.27,248.01,28.14,238.01,65.77,89.86,48.15,956.69,855.54,13.74,214.09,917.52,877.3,133.97,164.98,34.05,3.66,115.91,1571.69,1921.87,1086.36,1866.72,643.59,1412.17,928.2,213.97,931.69,575.77,2111.93,152.32,72.4,122.72,1329.33,31.0,113.12,94.08,998.89,164.81,1049.24,86.51,280.75,501.03,219.46,385.0,1152.28,105.78,81.2,996.58,70.95
2021-09-29,112.05,116.04,21.72,31.63,24.74,113.96,7.87,16.47,8.28,13.78,9.54,124.52,1055.74,225.91,281.16,7.32,76.64,328.23,280.79,176.19,97.42,776.13,6.46,523.64,244.66,79.62,371.78,248.43,182.33,551.26,2980.94,2910.76,43.56,236.16,225.34,34.07,165.89,1011.7,318.99,1981.52,474.09,94.74,10791.19,407.36,1696.57,153.47,154.34,1469.4,102.69,520.92,1715.75,1745.94,760.6,933.68,218.72,470.14,715.58,905.36,1389.43,281.78,430.48,41.78,400.97,522.69,2585.65,168.81,50.26,7.06,9.74,7.54,32.65,16.57,16.62,33.53,12.1,45.9,1113.18,108.17,32.07,35.75,275.43,11.4,8.23,12.42,56.22,4.58,77.11,16.71,9.87,20.77,75.33,16.37,21.2,30.72,13.32,23.82,7.79,18.78,189.26,10.26,18.66,4.86,5.1,13.92,9.17,45.06,79.84,12.74,11.28,511.05,10.18,16.76,8.4,3.94,22.06,37.49,9.93,37.84,7.96,5.69,7.46,12.22,58.18,7.44,106.11,108.44,111.51,168.98,80.79,354.8,252.55,638.09,478.29,119.18,319.98,219.15,244.59,91.99,73.05,236.79,185.11,273.89,191.11,102.65,137.5,191.78,812.33,19.2,195.0,60.88,5.56,155.59,147.83,270.67,28.85,723.55,184.48,68.76,81.82,50.46,55.54,2893.44,2824.52,482.36,124.46,299.65,17.73,496.82,8.07,295.99,300.17,1605.54,4594.91,691.35,149.19,4898.74,2298.72,104.32,63.8,24.49,274.11,116.25,41.08,307.85,26.73,3211.13,251.06,452.9,159.61,327.81,195.73,16.47,721.25,1042.24,436.77,472.47,93.38,363.03,63.65,823.07,274.17,132.26,116.79,186.93,62.64,153.66,623.49,129.91,700.34,971.29,931.3,155.95,1322.56,628.75,417.19,205.48,1697.45,743.18,167.88,1057.9,83.51,1389.81,791.09,1178.92,257.9,233.95,396.76,237.15,27.26,231.22,67.22,86.28,46.2,943.02,900.95,13.52,199.15,903.92,868.82,133.13,161.15,34.15,3.51,113.71,1607.03,1884.66,996.84,1833.13,631.91,1386.55,872.04,208.96,958.72,554.58,2085.78,149.04,74.78,115.11,1296.36,31.71,112.17,96.04,994.72,161.95,1022.6,85.31,274.33,503.11,214.56,379.5,1158.89,101.41,82.24,1065.1,69.31
2021-09-30,111.88,116.13,22.3,32.59,24.71,113.61,8.0,16.58,9.06,13.78,9.66,123.18,1065.69,221.6,284.64,7.34,75.66,332.94,282.34,175.51,95.9,828.08,6.54,524.52,252.68,82.73,374.18,249.49,183.06,553.73,2999.18,2924.31,43.62,244.81,227.23,35.07,164.31,1059.29,336.74,2106.46,480.35,94.51,10847.47,400.7,1773.43,153.37,154.28,1496.57,103.08,528.75,1719.95,1760.56,763.75,931.23,219.79,484.55,725.23,918.55,1378.66,279.0,440.46,41.91,402.65,516.25,2585.65,169.4,50.05,7.37,9.69,7.54,31.84,16.58,16.92,33.26,12.11,45.53,1132.56,111.31,31.87,36.24,267.91,11.42,8.43,12.2,56.87,4.59,76.43,16.63,9.89,20.46,76.36,16.92,21.16,30.8,13.39,23.89,7.79,18.81,189.67,10.23,18.66,4.85,5.09,13.37,9.14,46.44,82.64,12.71,11.23,528.49,10.51,16.86,8.42,3.95,23.02,37.65,9.89,36.9,7.89,5.68,7.48,12.29,57.4,7.44,106.94,111.88,113.53,169.05,82.62,361.15,253.28,639.49,490.02,118.13,311.05,213.76,243.22,92.39,73.57,242.39,189.29,281.8,187.74,103.08,140.36,193.31,801.08,19.62,203.3,60.01,5.56,151.8,142.76,284.22,28.66,710.99,186.6,68.96,81.93,53.84,55.2,2860.32,2838.39,489.1,128.03,309.12,17.78,506.39,8.09,293.48,297.71,1604.25,4797.96,691.4,150.64,4848.11,2379.99,104.72,64.24,24.58,272.13,116.48,41.26,308.56,26.88,3220.99,251.68,450.13,168.83,332.74,195.81,16.53,735.99,1049.99,439.83,474.09,94.56,355.14,64.32,841.5,275.08,131.22,117.37,190.18,60.7,150.49,616.52,128.04,693.88,991.29,948.58,156.83,1388.04,629.72,428.88,202.69,1713.78,761.2,170.02,1057.9,86.4,1479.54,838.34,1178.92,260.73,243.77,427.49,250.66,27.34,237.73,69.41,86.5,47.55,1037.07,918.09,13.52,207.8,956.0,896.0,130.05,163.53,34.83,3.53,112.91,1695.46,1911.95,1001.24,1870.51,643.87,1390.64,890.01,208.96,965.13,558.01,2101.85,154.0,74.76,118.51,1350.8,31.33,114.57,94.55,1003.66,166.37,999.8,88.56,274.58,526.33,215.97,390.42,1144.28,107.87,82.13,1070.56,69.53
2021-10-08,112.56,122.51,21.72,30.44,24.97,114.5,8.02,16.48,8.21,13.99,10.1,125.09,1093.24,223.46,277.05,7.46,77.79,342.85,287.22,178.19,97.02,827.34,6.79,543.9,249.5,82.1,374.86,251.48,186.95,545.83,3232.21,2939.11,44.37,248.42,230.87,34.92,160.84,1048.72,343.05,2204.37,475.93,96.02,10901.49,405.6,1818.09,155.01,155.72,1545.74,106.94,528.75,1752.16,1790.15,778.22,953.0,224.88,472.2,734.78,892.16,1419.61,284.01,454.25,42.1,422.02,490.5,2702.0,163.49,49.96,7.14,9.88,7.61,31.9,16.36,16.89,33.43,12.17,46.1,1092.29,113.89,32.2,34.98,264.77,11.49,8.88,12.7,54.88,4.63,77.66,16.88,10.06,21.33,76.25,16.53,21.49,31.26,13.52,24.28,7.86,19.03,192.62,10.3,19.76,5.04,5.15,13.87,9.41,43.29,77.31,12.81,11.37,549.09,10.1,17.12,8.51,3.98,22.4,39.01,9.97,38.41,7.8,5.7,7.57,12.41,56.33,7.49,109.13,114.8,114.59,173.48,84.83,353.67,235.69,650.73,494.82,122.68,306.85,213.73,237.09,96.28,75.22,232.59,186.36,281.15,189.92,105.4,145.3,191.71,826.93,19.53,212.47,60.51,5.62,154.18,140.12,284.9,29.02,734.92,196.13,69.84,85.0,49.94,55.77,2967.21,2831.46,499.35,132.79,299.98,18.33,510.22,8.1,304.35,298.33,1621.09,4873.5,709.27,158.69,4945.69,2497.87,105.86,65.25,25.78,261.66,117.12,41.68,321.56,27.27,3343.54,254.0,460.11,168.31,363.27,200.11,16.52,730.43,1072.86,441.25,486.24,98.22,372.04,68.31,785.44,278.39,131.84,120.28,191.55,62.43,159.28,598.35,120.02,718.67,1006.49,939.94,158.37,1418.03,670.55,428.2,215.23,1654.44,759.32,171.87,1084.54,77.83,1425.18,796.6,1243.34,267.08,248.96,410.64,254.15,27.82,241.23,69.87,89.13,47.49,941.05,966.07,13.78,200.65,860.77,854.84,133.68,164.81,34.93,3.45,115.03,1723.29,1904.15,1018.92,1882.43,592.47,1415.62,840.59,220.26,976.93,543.94,2093.7,154.08,81.51,120.08,1356.17,32.81,114.64,97.96,992.64,161.49,1037.48,88.16,268.69,534.6,205.56,381.35,1166.25,108.48,84.04,1081.7,72.33
2021-10-11,113.16,128.62,21.33,29.81,25.15,114.85,7.97,16.2,7.82,14.04,10.35,124.72,1084.44,231.5,282.42,7.51,77.3,347.56,287.87,179.39,95.98,836.0,7.0,535.11,249.81,79.65,372.7,247.76,188.34,546.91,3198.08,2910.51,44.47,247.37,232.04,35.67,162.21,974.96,342.16,2198.63,485.59,97.41,11056.37,409.13,1757.33,155.5,157.19,1542.72,106.35,529.54,1753.56,1885.86,779.01,965.58,231.08,480.08,716.52,887.76,1387.71,283.82,440.46,42.47,413.0,472.7,2692.91,170.46,49.38,6.84,9.82,7.79,32.49,16.23,16.61,33.53,12.2,47.94,1077.17,118.95,30.83,36.0,268.59,11.39,9.11,12.71,55.85,4.63,79.86,16.93,9.96,21.29,77.06,17.42,21.65,31.98,13.56,24.84,7.84,19.11,204.72,10.1,19.5,5.1,5.18,14.2,9.28,43.65,73.11,12.74,11.23,535.49,10.41,18.29,8.51,4.0,22.44,39.09,10.04,39.29,7.59,5.71,7.51,12.46,55.85,7.55,110.31,113.17,113.65,171.39,88.91,335.42,239.58,639.04,506.41,123.55,310.88,208.02,235.08,97.78,73.32,234.75,190.38,271.54,190.1,104.13,143.98,201.54,814.03,20.55,208.72,62.2,5.61,150.0,154.41,264.9,28.59,708.06,184.53,69.13,85.21,48.55,55.41,3081.61,2916.68,509.74,131.42,305.2,18.3,504.48,7.91,299.03,298.94,1593.16,4856.78,711.31,159.09,4949.37,2562.97,106.59,66.16,25.36,264.32,115.74,41.54,318.8,27.12,3337.71,257.09,454.56,167.98,370.98,202.48,16.42,739.38,1079.9,443.87,484.62,97.04,376.6,68.23,813.55,284.65,128.31,111.95,191.13,64.52,163.02,617.33,118.01,714.54,1004.09,942.31,157.93,1410.99,678.17,419.4,212.38,1582.32,753.13,173.37,1096.6,79.0,1435.08,790.33,1239.74,276.26,272.18,378.96,256.9,27.78,247.6,69.23,90.44,49.59,939.42,974.12,13.93,209.51,867.2,828.2,129.66,163.53,34.13,3.36,114.79,1729.26,1842.49,1001.8,1872.68,578.31,1412.39,816.3,217.11,904.41,542.14,2003.28,156.76,78.69,119.64,1364.22,32.5,113.35,98.45,972.68,161.71,1015.64,88.84,281.11,521.6,197.06,370.88,1035.09,108.65,85.26,1045.74,70.86
2021-10-12,113.08,130.31,20.36,29.27,25.09,114.5,7.81,15.78,7.35,13.86,10.35,121.48,1063.77,231.85,285.59,7.49,75.01,354.71,284.29,178.19,93.98,792.71,6.95,533.85,243.9,75.45,371.67,242.46,183.72,536.93,3209.26,2871.13,44.05,241.98,227.67,34.87,166.94,958.54,327.07,2177.01,496.82,95.9,11078.15,400.5,1758.85,152.64,157.07,1515.98,105.82,532.67,1738.15,1900.83,776.65,965.89,227.63,463.11,720.58,850.36,1393.74,281.23,440.13,42.15,414.32,460.2,2651.7,165.7,48.87,6.73,9.56,7.86,32.75,15.66,15.73,32.6,12.19,48.43,1073.05,118.65,29.92,35.82,266.6,11.18,9.17,12.46,57.57,4.57,79.8,16.88,9.74,20.33,75.33,16.97,21.61,31.76,13.37,25.52,7.71,18.83,203.26,9.72,18.96,5.04,5.17,14.2,9.13,43.35,72.11,12.37,11.0,542.89,10.59,17.96,8.43,3.97,22.47,39.17,10.02,38.74,7.27,5.71,7.24,12.35,52.67,7.5,109.88,113.06,114.55,170.53,92.5,338.17,232.36,661.96,504.9,124.05,316.37,204.8,226.91,95.19,73.15,223.21,186.65,276.21,188.72,105.27,143.78,203.54,785.49,20.49,202.5,59.81,5.58,144.19,144.36,261.92,27.34,685.66,189.02,66.12,83.73,50.38,54.48,3074.09,2936.5,506.93,130.14,315.65,18.53,491.56,7.93,301.05,289.26,1562.65,4869.88,703.61,161.99,4911.63,2544.62,105.13,64.62,25.41,252.14,112.06,40.52,314.08,26.98,3359.08,243.02,452.34,164.62,384.76,198.03,16.41,714.0,1098.91,430.1,478.14,97.86,364.08,67.15,785.61,285.11,130.07,108.57,183.96,65.46,158.7,593.53,114.14,704.98,984.89,879.46,157.49,1383.15,683.55,419.46,213.67,1545.73,744.07,168.09,1081.84,79.77,1390.26,752.06,1203.12,270.32,260.62,376.05,258.16,27.54,241.58,67.77,88.03,46.89,899.57,952.7,13.43,214.06,836.7,806.9,127.25,158.78,34.0,3.17,114.79,1720.73,1841.08,981.96,1784.37,567.91,1315.5,797.63,213.68,933.51,531.84,2005.32,155.48,67.26,117.65,1337.0,32.64,112.17,96.73,961.41,158.13,1017.2,88.42,292.99,505.6,195.27,381.89,971.88,109.57,86.77,1109.24,71.39
2021-10-13,112.48,129.62,20.62,28.23,25.03,114.14,7.66,15.81,7.16,13.56,10.35,120.87,1065.3,231.61,282.74,7.47,75.82,348.21,302.28,182.19,94.54,841.71,6.96,548.49,244.35,73.31,378.39,245.11,188.27,540.59,3159.24,2846.05,44.96,242.6,219.95,34.86,167.15,964.38,327.07,2347.67,516.78,95.32,11409.68,391.68,1778.6,156.22,155.15,1530.21,110.7,526.4,1789.97,1941.2,770.86,998.09,227.18,455.02,731.18,819.57,1457.55,281.23,441.56,42.74,434.9,456.41,2701.4,165.92,48.03,6.49,9.6,7.93,32.37,15.77,15.58,32.55,12.13,48.3,1142.59,120.19,30.07,35.1,269.12,11.28,9.25,12.47,56.92,4.57,79.38,16.83,9.79,20.26,72.79,16.12,21.51,31.86,13.65,27.34,7.68,19.05,208.47,9.74,17.79,5.03,5.13,14.4,8.88,46.09,75.32,12.39,11.05,564.89,9.68,17.79,8.45,3.96,22.43,38.77,9.98,39.38,6.95,5.7,7.3,12.57,52.63,7.51,110.27,113.12,115.37,170.34,93.18,352.21,237.58,659.43,505.38,126.2,317.88,211.02,242.63,98.31,75.74,245.38,190.48,294.84,189.88,105.53,145.4,203.28,802.56,20.28,210.3,60.68,5.56,145.7,146.96,254.1,27.43,736.06,197.18,69.3,83.6,57.28,54.39,3108.71,2936.5,513.81,131.88,311.73,18.48,492.99,7.95,298.73,292.03,1607.27,5134.37,715.9,165.13,4880.33,2715.2,104.8,64.9,25.5,247.76,111.6,40.75,318.98,27.37,3499.95,247.35,456.45,170.02,379.82,199.95,16.37,722.46,1136.92,434.03,474.9,101.28,363.49,65.23,773.13,290.01,128.83,109.45,199.01,65.69,158.56,605.62,114.62,712.34,976.89,886.58,157.27,1439.45,704.08,420.26,211.24,1580.68,773.59,170.02,1074.46,87.68,1473.78,780.25,1193.64,263.57,267.43,388.7,272.35,27.58,241.3,68.32,96.14,47.31,909.57,976.86,13.36,221.38,901.54,828.08,128.22,159.94,33.67,3.08,114.79,1814.46,1879.35,979.32,1807.12,571.35,1331.43,798.47,221.12,985.54,550.89,2022.83,157.48,66.19,116.89,1332.2,32.31,110.18,96.63,956.15,161.64,977.72,87.84,290.51,522.86,200.07,400.02,988.76,109.29,85.81,1176.18,73.49
2021-10-14,112.22,135.97,20.55,28.49,24.94,113.79,7.51,15.78,7.04,13.58,10.71,121.08,1072.58,229.01,276.25,7.46,75.58,334.57,298.7,183.9,94.14,824.39,7.16,563.21,245.57,73.37,396.5,241.79,186.73,538.91,3048.02,2879.41,44.07,242.07,220.68,36.25,163.05,992.22,329.15,2335.92,511.91,98.45,11303.32,414.03,1768.27,154.72,152.57,1503.47,108.35,518.56,1836.18,2005.94,753.76,995.64,227.68,476.53,658.1,815.17,1486.21,280.48,449.46,42.77,422.63,451.11,2665.64,170.65,47.74,6.53,9.6,7.77,31.14,15.91,15.39,32.69,12.16,47.69,1126.65,125.19,30.17,34.77,272.44,11.28,9.58,12.44,55.2,4.44,78.99,16.76,9.73,20.33,72.45,16.11,21.51,31.4,13.83,27.12,7.69,18.96,224.67,9.68,17.84,5.02,5.1,14.13,8.83,47.56,73.9,12.38,11.05,554.67,9.43,18.42,8.43,3.95,21.45,39.57,9.97,38.43,6.97,5.69,7.29,12.54,52.4,7.48,110.31,111.11,109.78,167.83,90.71,340.15,239.08,652.86,505.38,123.08,312.9,204.02,249.49,96.65,77.42,239.87,199.65,303.53,191.98,103.23,143.9,197.39,807.28,20.85,213.5,59.91,5.55,145.21,146.46,255.68,27.78,783.65,186.58,68.96,86.07,58.83,54.17,3053.01,2837.4,501.03,130.87,296.72,18.15,492.03,7.87,295.46,292.49,1594.75,5146.66,695.32,162.79,4869.28,2658.22,104.72,65.28,25.27,249.91,111.65,40.56,318.36,27.23,3507.03,238.23,450.35,181.15,372.32,197.8,15.71,719.32,1145.01,447.59,473.28,101.4,361.34,64.57,795.04,290.01,131.53,106.18,203.26,63.76,153.66,632.09,118.29,706.53,1006.49,873.19,155.95,1411.61,696.82,419.28,205.3,1588.69,778.12,170.3,1081.12,90.82,1488.0,783.3,1179.25,264.24,263.86,374.99,274.09,27.06,241.72,65.68,105.04,46.83,879.31,938.31,13.39,210.37,903.92,806.0,129.84,158.91,33.1,3.08,112.47,1819.75,1720.95,977.4,1801.7,593.79,1319.59,815.6,230.98,997.99,617.04,1975.22,159.76,67.6,116.4,1387.22,31.93,109.8,89.77,903.36,164.59,955.4,88.37,295.06,532.9,197.14,393.0,992.97,108.2,83.97,1155.86,71.69
2021-10-15,112.48,135.28,20.62,28.38,24.91,113.79,7.66,15.86,6.92,13.71,10.64,121.89,1059.18,232.7,281.0,7.52,75.5,348.53,300.57,185.44,93.82,844.65,6.99,549.75,242.69,73.31,393.2,244.05,184.16,535.25,2988.59,2879.66,44.18,237.92,217.77,36.52,163.89,1015.6,334.47,2351.37,525.98,98.1,11336.91,409.71,1798.95,159.08,152.78,1532.8,107.29,513.08,1789.97,2004.9,765.33,1028.15,231.96,475.89,592.34,812.97,1513.59,281.04,465.72,42.82,408.43,445.81,2669.28,170.8,48.03,6.68,9.57,7.88,31.96,15.87,15.12,31.81,12.15,48.75,1167.2,123.71,30.0,35.54,265.23,11.24,9.34,12.31,54.8,4.27,79.41,16.76,9.62,20.37,72.1,16.64,21.49,31.12,13.61,27.89,7.66,18.91,232.08,9.58,18.21,4.82,5.14,14.26,9.08,47.31,74.79,12.37,10.96,547.59,9.63,18.92,8.41,3.95,20.13,38.53,9.97,40.95,7.02,5.68,7.22,12.47,52.55,7.48,112.31,108.97,111.19,168.04,89.56,343.58,239.29,665.72,503.67,123.85,339.82,215.19,250.61,93.48,71.23,247.36,205.58,309.1,189.98,104.28,140.78,194.4,858.98,20.7,209.23,59.29,5.52,153.87,141.56,265.9,28.61,777.89,184.44,72.15,83.25,59.75,54.98,3120.75,2816.59,503.7,132.06,297.04,18.18,486.29,7.78,298.73,291.72,1557.47,5062.05,680.99,162.95,4875.73,2498.05,104.72,64.98,24.95,248.88,110.86,40.05,317.02,27.47,3428.2,232.82,443.58,179.83,371.5,205.48,15.63,707.24,1116.86,454.04,457.08,101.16,364.21,63.32,839.11,293.32,134.65,106.42,204.42,64.52,146.46,623.41,117.04,720.6,995.69,887.88,152.86,1439.15,690.74,417.19,202.84,1659.31,800.57,174.8,1074.1,93.44,1480.08,810.57,1194.29,265.46,258.79,379.02,284.48,26.54,240.39,68.96,95.33,47.31,921.67,978.06,13.18,199.73,950.5,830.5,126.93,159.59,33.56,3.09,111.07,1851.16,1689.41,971.72,1843.42,594.39,1387.41,817.7,228.84,1024.75,625.62,2014.31,161.92,67.96,117.16,1476.94,31.36,107.22,91.54,802.44,161.76,1007.0,86.27,280.61,569.6,197.87,383.03,1015.49,105.2,82.17,1190.06,68.07
2021-10-18,112.05,131.56,20.68,28.8,24.94,113.79,7.8,15.93,7.19,13.86,10.62,121.97,1041.96,227.07,273.09,7.54,75.33,329.21,299.43,186.52,94.06,846.68,7.04,529.45,246.47,74.52,375.77,248.16,184.09,533.97,2932.69,2873.89,43.85,238.72,219.81,37.91,160.73,1074.04,338.12,2359.09,525.15,98.92,10678.63,407.75,1767.97,155.69,154.4,1484.06,102.81,515.43,1721.35,1999.67,757.18,1032.75,232.48,490.01,564.46,819.57,1364.09,281.78,464.23,42.77,406.38,467.4,2640.19,176.87,48.4,7.0,9.62,7.9,31.61,15.97,15.28,31.86,12.21,48.51,1181.35,119.89,29.58,37.17,259.8,11.27,9.33,12.16,53.72,4.34,79.47,16.76,9.7,20.33,74.18,17.16,21.46,30.84,13.47,27.55,7.69,19.02,226.67,9.67,18.64,4.71,5.14,14.18,9.14,49.82,75.27,12.49,11.04,528.17,10.4,19.07,8.41,3.94,21.17,38.05,9.93,41.32,7.26,5.69,7.29,12.47,52.67,7.49,111.21,106.52,109.54,166.49,85.95,339.75,245.42,653.81,500.31,113.23,329.81,207.66,240.0,90.52,68.96,249.39,207.36,310.52,191.74,99.26,138.74,190.4,824.79,21.42,197.58,59.3,5.55,150.48,139.61,256.04,28.2,746.38,172.78,70.11,86.16,64.48,54.15,3065.05,2738.31,497.95,130.96,294.1,17.95,488.68,7.94,293.55,291.11,1551.42,4865.24,650.19,163.44,4812.2,2407.43,103.99,65.53,24.76,253.08,112.2,40.24,313.28,27.39,3164.5,235.76,437.6,182.0,367.49,206.93,15.56,714.73,1101.72,456.56,451.41,98.81,351.22,62.4,827.56,290.7,134.96,107.17,206.19,63.85,150.21,647.36,121.54,709.89,970.49,910.56,150.22,1377.03,648.27,414.73,200.23,1683.88,790.73,174.37,1050.88,102.72,1562.61,849.1,1148.84,267.75,252.74,368.27,287.07,25.86,246.62,68.04,94.97,45.81,919.36,988.52,13.28,199.1,979.4,802.36,126.37,156.68,32.78,3.14,110.19,1899.99,1694.73,973.48,1829.33,579.91,1337.25,812.09,218.97,1051.45,658.74,2009.76,162.72,65.92,113.97,1513.36,32.48,106.19,87.42,789.34,158.73,981.68,82.15,255.86,595.62,193.24,375.0,981.73,104.6,80.55,1126.7,62.92
