Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600026.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600039.SS,600048.SS,600050.SS,600061.SS,600066.SS,600085.SS,600089.SS,600104.SS,600111.SS,600115.SS,600150.SS,600160.SS,600161.SS,600176.SS,600183.SS,600188.SS,600196.SS,600219.SS,600233.SS,600276.SS,600309.SS,600332.SS,600346.SS,600362.SS,600372.SS,600377.SS,600406.SS,600415.SS,600426.SS,600436.SS,600438.SS,600460.SS,600482.SS,600489.SS,600515.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600660.SS,600674.SS,600690.SS,600741.SS,600745.SS,600760.SS,600795.SS,600803.SS,600809.SS,600837.SS,600845.SS,600875.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600938.SS,600941.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601059.SS,601066.SS,601088.SS,601100.SS,601111.SS,601117.SS,601127.SS,601136.SS,601138.SS,601166.SS,601169.SS,601186.SS,601211.SS,601225.SS,601229.SS,601236.SS,601238.SS,601728.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601868.SS,601872.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601939.SS,601985.SS,601988.SS,601989.SS,601995.SS,601998.SS,603019.SS,603195.SS,603259.SS,603260.SS,603288.SS,603296.SS,603369.SS,603392.SS,603501.SS,603659.SS,603799.SS,603806.SS,603833.SS,603986.SS,603993.SS,605117.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688041.SS,688082.SS,688111.SS,688126.SS,688169.SS,688187.SS,688223.SS,688256.SS,688271.SS,688303.SS,688396.SS,688472.SS,688506.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002812.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300450.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300832.SZ,300896.SZ,300979.SZ,300999.SZ,301269.SZ
2024-10-25,130.15,95.92,12.75,30.54,32.55,124.64,8.63,15.57,10.33,11.15,21.34,10.3,19.01,9.81,146.87,791.51,197.84,92.06,254.84,9.46,68.48,862.86,358.02,888.04,150.62,414.97,5.25,123.11,205.2,382.49,181.91,181.67,92.99,306.66,29.92,77.79,2898.53,2352.79,45.34,155.16,35.13,39.36,27.2,1165.34,406.52,264.26,1365.15,309.24,413.87,65.7,174.22,11.23,9993.89,558.48,1088.42,189.74,122.66,578.26,95.65,2515.49,315.53,933.99,799.35,83.99,477.83,1358.49,139.82,900.1,286.03,386.7,47.22,673.16,2111.77,138.74,64.05,4.92,7.07,13.28,32.79,31.99,114.69,13.25,17.81,37.54,13.9,56.91,407.14,113.27,15.73,27.83,61.86,185.64,8.06,10.01,97.04,22.35,27.87,89.71,22.39,12.24,23.16,32.08,25.44,9.24,15.3,7.24,10.32,21.49,160.3,13.19,18.5,5.87,5.68,19.34,12.7,26.45,2.41,10.82,39.57,13.95,16.06,154.37,16.39,28.7,8.95,3.94,26.9,13.4,11.42,8.48,8.54,37.09,11.19,217.6,177.98,132.06,97.27,363.84,83.13,128.2,219.3,152.33,68.62,80.48,126.28,108.2,503.85,26.18,340.04,298.59,71.51,7.14,183.95,137.48,122.15,110.07,267.71,24.28,748.8,51.86,10.12,421.89,122.33,43.06,52.99,15.7,188.22,30.62,93.7,2146.48,1795.29,484.23,15.0,485.07,8.07,16.99,341.36,264.78,217.74,309.52,1448.66,3345.76,591.69,60.33,166.46,120.44,6272.25,941.36,48.28,22.82,260.68,99.71,319.2,126.24,24.34,79.27,2390.95,173.31,476.94,170.74,394.94,134.03,311.65,86.0,117.2,18.41,14.24,15.62,795.34,684.31,109.51,1290.95,404.47,288.15,98.72,64.23,51.03,614.07,127.74,601.95,755.76,530.69,172.36,500.42,400.09,302.44,139.89,1826.85,670.0,219.73,48.32,465.6,122.27,327.39,1446.37,141.24,225.26,313.63,196.92,223.88,272.87,784.09,14.47,133.03,195.34,124.09,39.61,4.52,862.81,934.05,1700.92,1791.39,210.73,1306.87,874.11,992.92,336.9,886.69,855.03,157.2,46.97,167.89,131.39,61.89,419.48,39.5,1179.72,754.89,713.02,478.79,70.51,302.76,550.61,141.2,565.27,75.27,33.99,104.3
2024-10-28,129.98,96.71,13.2,31.06,32.37,124.46,8.65,15.96,10.33,11.14,21.62,10.47,18.99,9.99,146.83,805.67,195.59,94.57,258.01,9.62,69.21,862.86,360.46,872.79,151.19,418.1,5.43,124.59,201.42,379.21,186.56,179.83,93.61,311.1,30.76,76.84,2933.25,2399.95,45.3,154.98,35.55,40.15,27.23,1192.19,412.07,273.33,1381.98,319.64,408.63,23.56,174.1,11.49,10028.5,557.11,1091.98,186.98,125.24,589.04,97.1,2444.14,316.31,927.67,801.49,92.59,486.08,1356.29,139.68,940.92,283.43,388.89,46.91,679.6,2138.44,141.92,64.05,4.94,7.09,13.15,32.55,31.5,115.05,13.21,18.1,37.36,13.84,56.75,399.83,115.75,15.77,27.73,62.03,184.89,8.21,10.0,103.13,22.33,27.47,89.32,22.27,12.11,23.08,32.33,25.39,9.35,15.47,7.29,10.41,21.55,153.85,13.2,18.68,5.92,5.68,19.27,12.68,28.98,2.44,10.78,39.29,13.89,16.18,156.99,16.54,28.65,9.06,3.98,26.82,13.3,11.47,8.45,8.7,37.43,11.12,216.85,177.64,133.1,93.49,371.55,82.28,130.0,216.49,151.21,73.12,79.84,122.15,112.82,512.68,26.18,331.72,296.62,70.59,7.23,181.38,136.4,122.72,109.0,272.24,23.74,778.38,52.19,9.85,434.7,125.57,40.17,52.49,15.33,185.72,29.62,93.1,2135.95,1820.06,479.17,14.92,488.42,8.1,17.07,339.86,268.46,218.8,310.24,1465.99,3467.03,608.75,62.07,167.51,123.24,6251.08,1009.79,49.15,22.73,261.54,99.48,324.55,126.47,24.65,79.03,2472.28,177.64,475.72,169.95,398.33,133.83,314.57,87.3,116.12,18.39,14.29,15.84,795.05,694.87,110.69,1339.76,399.59,290.43,99.57,68.56,50.09,622.16,129.92,604.14,764.96,529.61,175.88,509.6,403.02,300.72,139.23,1808.51,663.88,223.15,49.09,470.13,116.18,328.74,1455.52,142.46,228.72,310.59,197.9,222.78,273.27,791.46,14.35,133.88,185.41,123.84,39.46,4.55,862.81,940.03,1701.16,1788.27,199.87,1292.45,859.91,956.17,330.55,894.6,870.84,157.76,46.59,172.48,131.44,63.74,416.03,39.96,1125.47,766.82,689.74,474.03,73.28,301.12,546.73,147.34,585.92,73.83,34.72,102.1
2024-10-29,129.38,95.81,12.75,30.51,32.46,123.93,8.56,15.79,10.14,11.06,21.12,10.27,18.65,9.98,145.62,799.54,195.9,92.06,253.42,9.54,68.64,886.24,357.86,881.27,150.34,410.73,5.34,123.41,201.05,371.17,181.12,184.53,91.82,306.56,30.11,75.81,2909.12,2330.72,44.94,152.42,34.83,39.48,27.03,1207.42,403.74,265.34,1359.75,324.33,423.06,23.56,176.42,11.06,9840.65,554.75,1068.67,187.46,124.85,591.63,94.69,2466.76,315.69,926.36,794.44,98.26,479.72,1334.29,138.27,936.05,289.56,384.89,46.38,687.55,2102.08,139.61,64.34,4.88,6.99,13.38,32.57,31.22,114.96,13.06,17.9,36.88,13.83,56.7,383.67,115.75,15.34,27.35,61.91,176.13,8.1,9.86,109.86,21.56,27.26,89.29,22.27,11.95,23.14,32.08,25.44,9.17,15.33,7.29,10.48,21.26,149.38,13.0,18.45,5.88,5.67,19.3,12.51,27.85,2.4,10.51,38.78,13.65,15.98,154.05,16.15,28.68,8.95,3.93,26.63,13.3,11.55,8.47,8.62,36.64,11.09,238.1,176.52,133.22,90.18,368.81,82.21,124.05,212.17,149.04,70.69,78.16,116.64,110.14,500.83,25.4,327.98,296.88,69.42,7.15,180.8,140.98,126.68,106.5,264.14,23.16,759.75,51.33,9.73,434.01,124.13,36.71,51.79,15.2,182.9,28.22,92.3,2120.89,1794.29,475.52,14.76,479.32,7.97,16.78,336.86,263.39,224.53,306.28,1455.71,3413.85,595.87,61.49,164.37,117.94,6235.43,977.1,47.65,22.54,257.5,98.75,319.83,125.3,24.22,77.75,2428.29,175.32,474.05,173.31,388.56,135.94,321.7,85.22,114.43,17.8,14.28,15.6,789.84,679.38,108.81,1338.42,395.85,286.33,97.1,65.46,50.58,622.3,128.87,607.5,754.96,534.15,173.68,505.62,396.87,297.82,138.84,1828.16,662.62,219.31,46.77,458.16,114.34,319.09,1448.65,139.89,225.37,310.89,191.11,220.59,264.03,783.58,14.25,129.77,187.44,126.7,40.55,4.51,839.25,917.89,1685.32,1750.82,192.67,1273.72,830.6,911.54,318.71,861.03,862.09,161.28,44.38,166.16,132.31,62.1,403.18,39.26,1079.7,751.03,688.33,466.01,69.43,294.09,530.03,140.16,565.82,73.7,33.98,100.69
2024-10-30,128.95,95.78,12.88,30.1,32.23,123.4,8.53,15.54,9.98,10.88,21.16,10.22,18.58,10.07,146.69,793.8,193.1,90.12,254.21,9.53,68.07,874.3,366.16,865.45,149.65,414.23,5.38,124.41,208.05,369.53,183.9,183.06,91.47,312.88,29.73,75.14,2851.46,2309.14,44.97,151.36,33.95,38.92,26.84,1189.79,402.01,261.89,1352.52,320.37,424.76,23.56,179.43,11.23,9842.79,552.4,1068.28,185.72,126.68,594.22,92.94,2454.93,316.0,909.78,782.78,94.65,477.83,1336.49,135.04,909.15,285.85,365.97,45.9,681.49,2097.23,140.61,64.34,4.81,6.96,13.35,32.26,30.63,114.94,13.03,17.71,36.53,13.8,56.38,383.86,116.09,15.29,27.21,61.37,173.61,8.14,9.81,110.12,21.53,27.05,88.51,22.09,11.84,23.05,31.8,25.08,9.22,15.28,7.24,10.52,21.19,146.46,12.98,18.21,5.92,5.62,19.21,12.42,28.23,2.4,10.54,38.84,13.64,15.78,152.19,16.02,28.55,8.95,3.9,26.38,13.2,11.25,8.39,8.68,36.22,10.98,233.47,174.93,130.04,89.44,362.51,80.25,120.48,207.73,146.45,70.12,77.21,116.7,107.86,501.71,25.64,342.19,287.98,70.58,7.15,181.65,142.67,125.34,105.51,261.79,22.26,745.46,50.48,9.52,445.25,121.73,37.04,50.28,14.97,178.94,27.06,85.82,2087.77,1803.21,468.08,15.97,482.67,7.97,16.7,331.91,264.47,221.33,305.56,1458.93,3349.59,572.37,60.46,162.8,117.63,6160.86,951.85,46.91,23.51,255.1,99.02,317.96,123.74,24.07,76.9,2400.53,177.49,484.7,172.13,385.48,136.34,324.16,84.25,113.8,17.53,14.14,15.67,795.05,680.09,108.22,1384.38,387.34,283.36,97.15,65.98,49.78,630.26,127.42,602.85,746.96,539.98,172.36,507.46,394.35,294.63,142.32,1835.09,653.08,216.61,47.46,448.33,113.57,310.28,1434.27,139.49,223.21,311.04,191.88,222.01,262.67,797.8,14.24,129.12,184.26,125.3,39.81,4.46,827.98,895.74,1651.8,1703.23,187.69,1251.11,837.93,897.52,317.68,801.67,846.08,158.64,43.91,163.61,131.01,61.53,390.92,39.57,1075.59,740.78,669.94,459.26,68.42,293.35,495.51,138.81,578.88,72.12,33.61,98.75
2024-10-31,128.1,95.09,12.94,30.49,32.32,122.69,8.36,15.49,10.14,10.77,21.03,10.61,18.56,10.23,149.75,822.12,191.08,93.8,256.27,9.5,71.42,848.12,362.5,864.32,147.88,420.49,5.39,118.67,204.55,366.91,183.11,185.99,91.19,312.09,29.73,73.95,2816.15,2290.83,44.55,150.04,33.72,38.75,26.57,1151.71,403.74,259.72,1345.68,337.58,446.54,23.56,173.29,11.52,9819.09,538.88,1105.4,193.75,126.56,566.18,93.06,2397.85,313.34,891.89,770.52,102.04,470.18,1336.49,133.91,925.53,284.36,362.21,47.73,670.89,2186.31,138.31,64.12,4.96,7.05,13.11,32.2,30.52,115.41,13.2,17.59,36.63,13.83,56.66,393.29,113.41,15.44,27.35,60.97,171.93,8.32,9.76,117.36,21.86,26.46,86.93,22.17,11.8,23.31,31.76,25.18,9.4,14.79,7.13,10.48,21.33,149.55,12.99,18.16,5.69,5.71,19.2,12.41,29.89,2.41,10.55,41.15,13.77,16.06,152.05,15.91,28.08,9.05,3.9,26.7,13.21,11.26,8.38,8.4,36.26,10.94,244.17,172.38,129.71,88.89,359.69,79.62,120.43,206.29,146.28,72.07,77.97,118.91,111.56,509.45,25.22,344.2,285.82,69.91,7.18,192.93,144.76,128.57,107.61,260.74,22.52,665.36,50.77,9.81,453.6,122.75,37.01,50.99,14.87,181.5,26.65,86.93,2096.81,1809.16,468.5,17.29,489.37,8.11,15.93,326.92,262.32,220.47,314.56,1441.81,3323.4,578.25,64.78,163.01,118.26,5950.97,946.78,46.88,24.2,254.41,99.9,320.36,125.63,24.11,76.33,2373.19,175.17,480.49,179.04,382.5,132.05,339.12,83.93,111.84,18.92,13.84,15.97,786.94,676.22,107.16,1328.52,388.88,274.7,97.72,68.5,49.32,621.89,132.27,608.01,755.36,533.72,171.48,526.73,380.1,290.81,143.67,1845.34,654.88,216.19,51.94,466.6,113.2,319.43,1409.42,139.49,220.94,298.68,189.29,221.79,275.59,793.35,14.3,132.18,185.52,124.71,40.73,4.46,847.62,904.72,1734.36,1829.62,187.39,1251.11,831.68,908.7,327.03,788.24,826.05,157.68,44.04,162.55,130.52,60.57,398.78,39.22,1076.99,737.08,670.16,455.57,67.54,289.45,504.11,137.02,555.13,71.29,32.89,100.05
2024-11-01,128.95,94.99,14.05,30.33,32.55,122.87,8.41,15.68,10.02,10.84,21.19,10.52,18.73,10.14,148.96,840.88,193.61,91.19,258.48,9.58,70.52,834.4,369.01,858.67,148.0,460.1,5.39,118.97,212.66,366.25,183.9,190.98,91.74,311.2,30.24,74.31,2872.64,2322.44,44.78,150.04,34.97,38.13,26.99,1174.96,395.77,265.44,1361.95,328.19,402.69,23.56,172.48,11.49,9852.64,534.57,1066.7,187.32,126.71,545.05,92.91,2396.11,318.82,896.37,773.58,99.02,463.62,1345.29,135.95,959.42,278.42,365.0,46.66,681.11,2209.94,135.38,64.82,4.97,6.96,13.28,32.39,31.16,116.16,13.13,17.79,36.38,13.9,56.93,379.24,114.15,15.07,27.0,62.0,179.58,8.36,9.89,114.59,21.42,25.89,86.96,22.29,12.08,23.26,32.25,25.61,9.79,14.65,7.18,10.62,21.14,149.46,13.75,18.5,5.8,5.71,19.37,12.61,27.62,2.45,10.75,40.64,13.6,15.92,153.03,16.16,28.73,8.91,3.9,27.82,13.35,11.29,8.45,8.41,35.73,11.1,241.23,172.72,127.71,86.35,363.1,78.02,121.83,209.47,143.07,69.39,80.03,112.8,111.28,488.21,26.21,333.66,283.83,66.05,7.13,189.11,141.29,124.03,103.42,251.37,21.81,634.74,50.79,9.54,411.01,124.37,35.8,49.9,14.33,186.31,26.7,84.81,2104.33,1792.31,458.95,16.98,497.99,8.06,15.99,330.03,264.01,224.33,328.6,1449.06,3343.95,588.28,59.82,165.31,122.0,5952.81,943.81,47.26,23.23,247.29,99.44,316.36,127.13,23.72,78.84,2388.32,174.55,480.15,168.7,381.06,131.65,315.49,84.06,114.02,18.44,14.16,16.25,806.35,674.1,107.63,1336.07,373.0,270.71,95.81,63.97,49.25,609.61,132.13,592.91,738.96,519.46,171.26,515.41,380.54,296.16,145.68,1822.55,655.06,219.73,48.96,468.37,109.34,320.61,1408.43,140.7,215.22,295.8,192.44,227.72,267.83,799.51,14.28,127.42,179.64,121.47,39.85,4.5,819.28,886.17,1710.12,1814.79,186.61,1255.2,809.79,894.24,309.7,784.4,803.37,154.36,43.09,152.5,124.91,58.39,382.86,39.1,1070.32,729.52,654.89,455.96,66.69,289.1,481.2,134.91,550.75,71.82,32.56,94.05
2024-11-04,129.38,95.41,13.72,30.36,32.55,123.4,8.43,15.7,10.13,10.87,21.0,10.55,18.66,10.29,154.11,843.56,196.48,91.77,257.53,9.58,72.9,839.48,367.46,862.63,149.59,464.52,5.47,119.07,214.5,370.19,184.3,191.42,92.25,314.46,30.5,72.76,2897.94,2343.01,45.12,150.75,35.1,39.31,27.46,1178.97,395.42,268.79,1365.82,334.36,410.33,23.56,173.06,11.81,9933.96,539.86,1093.16,188.57,126.05,549.36,93.85,2418.38,317.72,904.52,777.26,99.9,493.73,1345.29,136.16,964.33,282.51,361.36,47.52,681.49,2242.06,137.5,64.68,4.96,7.29,13.56,32.67,30.84,115.58,13.55,17.78,37.15,13.95,57.5,384.05,117.23,16.18,28.09,61.68,180.57,8.6,9.89,125.98,22.04,26.54,87.02,22.37,12.11,23.65,32.31,26.17,10.1,15.05,7.16,10.65,21.57,151.45,13.61,18.53,5.84,5.73,19.55,12.51,27.14,2.48,10.59,41.08,13.94,16.48,156.81,16.15,28.88,9.12,3.93,27.59,13.37,11.19,8.46,8.44,36.61,11.13,264.95,172.83,129.62,86.91,367.18,80.11,122.88,207.93,145.76,72.92,79.96,112.86,108.83,508.51,26.42,344.06,292.11,67.55,7.25,200.32,145.46,124.6,105.97,255.7,21.74,657.27,51.02,9.49,410.94,121.82,35.47,50.08,14.92,190.68,26.7,86.81,2108.85,1788.35,468.78,16.79,501.81,8.35,16.21,332.24,264.47,225.66,330.03,1458.13,3359.46,596.71,60.59,173.78,122.93,5932.55,961.9,47.15,23.42,254.59,101.32,320.9,128.08,24.03,79.93,2397.75,177.33,480.71,176.87,385.48,131.78,333.9,84.19,113.88,18.4,14.22,16.26,811.86,685.02,107.86,1370.79,380.2,285.19,100.57,63.3,49.88,619.2,133.18,601.3,749.36,531.12,172.58,516.33,387.76,309.51,147.6,1882.45,670.9,221.89,49.11,474.54,112.96,321.29,1428.71,141.92,218.14,312.47,192.65,229.69,267.83,800.89,14.64,129.36,180.12,128.3,40.5,4.49,840.62,902.93,1894.12,1953.66,189.43,1349.72,818.39,909.52,312.44,800.59,829.39,154.52,45.13,154.39,127.55,59.33,394.37,39.27,1090.16,741.28,664.01,464.96,68.53,293.93,486.02,134.28,557.79,74.4,33.47,94.65
2024-11-05,129.98,96.9,14.89,30.51,32.7,124.29,8.46,15.8,10.13,10.86,21.13,10.57,18.73,10.37,160.65,844.71,197.76,93.8,261.64,9.76,75.1,848.37,371.61,869.97,150.17,496.57,5.53,122.33,218.56,377.73,184.57,201.17,92.91,317.92,31.28,73.24,2938.55,2381.89,45.63,153.04,35.7,41.08,27.25,1193.4,424.9,269.78,1385.4,340.98,426.17,23.56,173.75,12.99,10095.98,543.39,1197.82,199.31,127.46,584.3,95.83,2437.53,317.88,905.84,790.15,105.44,542.23,1349.69,136.86,998.35,290.67,370.09,48.44,683.77,2256.6,150.73,64.61,5.01,7.54,13.61,32.77,31.29,115.61,14.14,17.92,38.42,13.97,57.83,391.17,117.09,16.68,29.07,61.96,181.75,8.61,10.01,138.51,22.84,26.96,87.31,22.44,12.28,24.19,32.16,26.2,10.45,15.29,7.19,10.71,22.28,148.73,14.25,18.77,5.91,5.79,19.64,12.59,27.14,2.57,10.68,41.35,14.49,17.37,162.19,16.17,29.4,9.43,3.98,27.74,13.4,11.26,8.48,8.7,37.81,11.19,285.45,175.09,133.92,88.85,372.44,80.88,124.28,210.83,150.77,79.82,84.81,114.42,108.83,519.93,26.96,344.13,294.48,70.5,7.4,203.0,148.55,129.43,110.1,279.25,22.58,658.83,52.31,9.62,437.86,123.85,36.18,51.77,15.38,188.72,26.92,95.8,2137.45,1815.1,479.73,17.26,510.43,8.6,16.43,333.33,269.08,230.85,333.99,1474.45,3436.41,612.05,64.39,173.68,125.74,5987.79,981.74,47.65,23.97,275.09,105.28,321.16,131.31,24.26,80.79,2456.04,178.88,482.7,183.45,389.18,132.77,344.26,84.9,114.83,18.43,14.12,16.54,813.31,702.96,110.58,1389.41,395.57,286.9,102.0,63.5,50.6,639.98,138.43,618.86,789.36,544.52,175.44,532.24,399.45,317.82,147.96,1930.23,678.46,221.65,49.68,492.94,114.9,329.59,1441.46,143.27,224.83,312.99,197.2,229.69,292.86,808.25,15.1,134.49,189.36,133.89,41.28,4.55,872.37,947.21,2242.12,2154.16,194.95,1367.16,850.5,941.97,323.42,849.88,861.52,159.36,47.1,163.85,131.71,62.23,406.44,39.81,1104.07,755.73,690.33,483.3,70.78,301.76,526.61,136.07,578.7,74.22,34.6,100.34
2024-11-06,129.04,96.85,15.87,30.44,32.46,124.29,8.46,15.82,10.05,10.75,21.0,10.52,18.73,10.32,163.49,833.22,195.74,94.77,264.81,9.8,73.63,839.48,372.59,867.71,150.22,516.09,5.53,121.36,217.73,377.57,185.36,195.75,92.4,317.03,31.99,74.07,2942.67,2357.05,45.97,158.78,35.39,41.13,26.92,1186.58,438.08,270.57,1393.4,329.85,428.43,23.56,170.28,13.02,10062.27,540.64,1250.74,211.35,126.77,584.73,95.96,2416.64,317.25,877.42,784.93,103.02,595.49,1340.89,134.54,981.4,293.09,371.91,48.26,673.54,2246.3,150.85,63.98,4.99,7.44,13.55,32.73,30.97,114.99,14.04,18.21,38.54,13.95,57.54,383.09,117.61,16.61,31.24,61.26,183.46,8.57,9.97,134.86,22.79,26.39,87.09,22.27,12.38,24.84,31.13,26.03,10.16,15.29,7.22,10.82,22.24,149.3,14.25,19.26,5.86,5.74,19.52,12.57,25.66,2.57,10.6,41.54,14.37,17.33,161.69,15.92,28.82,9.35,3.95,27.26,13.29,11.19,8.46,8.65,38.02,11.12,286.94,173.6,136.53,89.65,370.29,79.21,123.8,207.11,149.92,81.57,90.6,116.1,114.71,533.32,27.02,338.98,292.57,69.9,7.63,201.81,147.07,133.34,109.36,273.19,22.55,645.25,52.97,9.47,456.0,120.73,36.02,51.44,15.12,190.09,27.42,96.04,2122.4,1830.96,482.96,16.82,509.95,8.56,16.89,325.98,268.92,229.32,327.52,1473.85,3411.84,609.31,64.9,174.62,124.49,5890.21,980.34,47.37,23.74,277.75,105.14,322.5,134.26,24.38,82.25,2434.53,180.42,481.15,185.43,400.39,130.66,336.2,84.7,114.5,18.17,13.94,17.08,811.86,701.91,110.93,1379.01,405.15,305.7,102.81,63.19,50.22,636.74,138.16,631.77,783.36,532.64,174.56,554.27,405.37,317.14,146.64,1904.03,675.4,222.43,48.55,492.69,111.89,331.71,1380.31,144.21,229.26,305.85,195.66,228.37,299.52,808.94,15.05,135.85,185.66,130.77,39.37,4.52,864.18,944.22,2278.2,2083.17,193.15,1347.78,863.34,907.94,324.03,836.2,852.57,160.72,47.78,167.14,128.31,61.74,416.8,39.81,1054.92,740.11,694.63,474.5,69.95,297.45,533.25,132.57,592.22,72.5,34.7,102.86
2024-11-07,131.87,99.29,15.67,30.72,32.93,125.88,8.54,16.01,10.23,10.82,21.1,10.61,18.89,10.55,177.92,844.71,199.66,97.86,269.71,10.0,76.99,858.79,383.49,877.88,151.82,515.36,5.66,122.72,218.65,384.95,190.14,198.02,93.92,321.48,32.7,77.63,3016.22,2398.69,46.99,163.36,35.6,40.63,27.16,1203.82,457.16,274.12,1468.41,326.08,429.99,23.56,165.29,13.48,10502.02,526.14,1334.07,212.66,129.41,605.0,103.02,2427.78,319.29,891.89,804.25,102.16,560.91,1347.49,140.03,1065.64,304.04,382.34,49.05,675.43,2325.08,147.64,64.55,5.06,7.77,13.69,33.43,31.16,115.62,14.72,18.34,41.59,14.03,58.36,382.51,121.37,17.53,34.18,61.74,191.67,8.74,10.27,136.53,25.04,26.85,88.96,22.52,12.76,25.89,31.48,26.2,10.8,15.46,7.34,10.98,23.44,148.36,14.67,19.23,5.98,5.8,19.81,12.66,25.72,2.65,10.8,41.64,15.03,18.33,170.23,16.05,28.49,9.91,4.03,27.37,13.37,11.27,8.49,8.86,40.13,11.34,300.62,181.74,140.81,89.59,396.53,82.33,133.58,216.94,152.56,80.63,89.52,113.88,117.97,544.95,26.81,328.33,300.52,71.88,7.75,208.5,155.25,141.9,113.6,285.71,23.09,622.55,56.43,9.18,476.0,125.55,34.32,53.59,13.8,192.18,27.38,101.89,2176.59,1869.61,490.55,16.87,518.08,9.0,17.07,329.47,276.76,231.12,338.31,1521.21,3693.65,664.07,66.84,174.52,126.05,6020.93,1040.37,48.3,24.15,266.43,109.79,330.16,134.37,24.88,86.47,2587.06,184.6,489.36,184.57,413.65,125.78,340.89,86.07,120.39,18.89,14.09,17.36,822.58,715.63,112.46,1375.49,408.49,311.17,104.24,62.78,51.41,633.36,144.36,643.51,791.76,523.35,179.41,564.07,425.66,327.48,148.1,2002.68,685.84,227.95,48.48,493.69,112.67,334.16,1367.23,147.32,229.91,307.27,198.11,225.63,304.15,831.73,15.83,143.74,188.72,135.84,38.67,4.58,882.44,1025.02,2715.0,2360.9,200.95,1401.4,833.22,921.7,327.03,843.16,878.66,161.08,48.97,169.22,129.07,63.38,432.51,40.93,1091.23,752.04,713.1,485.84,71.5,305.69,550.77,134.97,634.99,72.84,38.16,104.15
