Date,600000.SS,600005.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600019.SS,600022.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600037.SS,600048.SS,600050.SS,600058.SS,600062.SS,600066.SS,600068.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600125.SS,600132.SS,600143.SS,600150.SS,600153.SS,600160.SS,600166.SS,600169.SS,600170.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600307.SS,600309.SS,600315.SS,600316.SS,600320.SS,600331.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600406.SS,600415.SS,600418.SS,600432.SS,600456.SS,600489.SS,600497.SS,600498.SS,600500.SS,600508.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600550.SS,600583.SS,600585.SS,600588.SS,600595.SS,600598.SS,600600.SS,600642.SS,600649.SS,600655.SS,600660.SS,600664.SS,600674.SS,600690.SS,600694.SS,600703.SS,600718.SS,600739.SS,600741.SS,600770.SS,600779.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600812.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600881.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601233.SS,601258.SS,601268.SS,601718.SS,601766.SS,601788.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000021.SZ,000024.SZ,000039.SZ,000046.SZ,000059.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000338.SZ,000401.SZ,000402.SZ,000422.SZ,000423.SZ,000425.SZ,000527.SZ,000528.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000680.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000780.SZ,000783.SZ,000792.SZ,000800.SZ,000807.SZ,000825.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000898.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000968.SZ,000969.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002069.SZ,002073.SZ,002081.SZ,002092.SZ,002106.SZ,002122.SZ,002128.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002241.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002378.SZ,002385.SZ,002399.SZ,002405.SZ,002415.SZ,002422.SZ,002431.SZ,002493.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ
2012-11-12,51.12,2.43,30.3,13.65,22.26,15.56,86.11,8.95,9.61,10.04,5.57,51.69,369.54,35.9,32.22,127.09,5.56,56.14,110.4,196.92,25.15,149.94,195.0,25.35,132.48,84.03,58.55,61.78,412.61,4.43,143.93,118.93,101.06,69.42,84.5,66.69,55.57,53.24,67.45,32.44,28.19,91.37,27.98,40.85,103.17,20.87,60.02,14.59,6.36,101.68,380.29,44.32,31.44,91.51,113.7,337.92,12.09,318.17,156.83,50.2,36.52,60.88,96.34,46.12,28.25,18.77,34.08,46.05,61.85,53.72,264.29,114.48,29.46,54.24,38.65,162.16,114.47,31.6,31.48,40.22,40.11,325.03,1131.57,25.33,163.67,69.03,388.86,239.16,42.41,95.3,51.26,176.89,30.34,15.58,39.57,19.44,23.95,1001.3,308.82,43.06,59.59,159.78,163.92,13.1,112.48,381.59,299.73,117.57,130.88,62.8,541.02,45.37,130.33,69.61,21.39,57.1,58.86,177.47,41.47,72.63,43.5,24.17,36.28,278.28,431.78,38.01,111.91,14.42,81.7,71.26,32.45,12.93,20.24,8.1,11.29,2.58,25.63,9.46,6.26,35.26,2.78,5.2,6.63,5.58,5.87,26.9,8.14,9.58,3.38,5.84,12.24,14.84,12.48,5.09,3.03,5.09,12.98,16.55,2.84,10.27,2.32,31.66,7.74,6.3,4.19,10.13,4.67,7.66,24.63,5.29,14.68,3.62,7.16,9.49,6.11,4.18,716.21,899.92,47.96,129.79,66.01,96.09,209.14,137.14,9.39,240.61,115.2,113.31,204.6,5.53,427.68,83.42,35.49,162.16,149.54,371.65,129.5,9.18,60.58,636.86,80.53,72.87,824.94,63.07,220.68,34.23,17.5,106.99,1124.43,23.67,112.15,49.58,21.15,31.05,10.55,14.94,47.59,132.62,63.25,63.32,39.77,54.27,18.98,115.04,16.46,28.29,22.15,52.88,464.48,168.92,86.73,39.99,245.75,4.49,80.86,53.05,54.82,25.43,22.89,69.53,71.34,38.38,163.65,256.14,568.18,271.17,111.8,60.58,257.68,22.19,52.25,47.32,30.25,10.09,45.62,40.44,28.98,212.9,19.79,265.8,310.51,51.9,185.0,24.0,40.53,42.04,15.13,115.86,105.58,70.58,23.94,7.03,21.88,17.05,29.94
2012-11-13,50.28,2.43,29.9,13.81,22.26,15.25,85.01,8.92,9.51,9.98,5.46,51.0,366.09,35.24,31.22,125.4,5.46,55.39,108.21,192.31,24.59,149.29,191.54,25.07,129.35,82.26,59.71,57.82,403.28,4.34,139.18,116.11,98.83,69.0,81.92,65.72,54.29,52.19,66.47,31.42,27.51,90.37,27.42,40.29,102.18,19.96,59.01,14.29,6.21,97.67,374.38,44.94,30.61,90.91,110.44,334.45,12.09,316.08,147.75,47.42,36.03,59.36,93.87,44.88,27.77,18.11,33.46,44.38,59.64,52.32,267.1,111.71,28.6,53.51,37.92,157.82,113.36,31.77,31.12,39.24,39.62,319.55,1115.76,24.8,160.79,66.73,378.26,236.74,41.06,93.26,50.9,191.78,28.88,15.55,39.29,19.37,23.73,983.1,304.99,42.29,57.64,155.31,162.41,106.2,111.08,377.64,295.74,116.34,128.86,61.15,534.43,44.75,131.29,69.44,20.95,56.62,58.33,171.91,40.37,72.11,43.37,23.61,35.37,272.2,429.76,36.2,109.61,14.3,77.87,70.26,31.6,12.55,19.96,8.05,11.08,2.57,25.23,9.3,6.04,34.29,2.75,5.09,6.49,5.4,5.78,26.34,7.94,9.5,3.35,5.73,11.86,14.48,12.53,4.99,2.98,4.99,12.59,16.49,2.82,10.15,2.25,31.66,7.63,6.21,4.1,9.93,4.59,7.38,24.52,5.3,14.5,3.62,7.02,9.37,5.88,4.14,705.32,881.09,47.32,126.56,64.32,93.94,205.85,129.22,8.98,236.4,111.45,110.73,198.72,5.38,422.42,82.42,34.54,157.75,145.38,372.47,126.75,9.18,59.57,628.8,78.7,70.02,812.85,62.92,216.25,33.89,17.22,104.87,1112.0,23.08,107.65,47.39,20.93,29.69,10.27,14.51,45.61,129.61,60.94,61.29,39.25,53.22,18.28,113.08,16.21,27.92,21.98,51.85,459.76,166.12,84.26,39.32,243.53,4.4,78.57,51.81,53.74,24.88,22.29,68.27,70.29,38.51,161.36,254.11,545.5,265.54,109.94,58.33,260.94,21.56,51.89,46.92,29.67,9.92,44.54,38.62,28.4,209.9,19.27,264.86,313.14,51.06,182.6,23.72,39.95,41.58,15.11,112.34,105.64,70.86,23.22,6.75,21.5,16.39,29.79
2012-11-14,50.34,2.43,29.97,13.79,22.41,15.34,85.13,8.94,9.55,10.01,5.52,51.17,364.94,35.3,31.31,122.97,5.48,58.64,112.63,193.91,24.48,152.3,193.74,25.0,130.53,82.32,59.5,60.02,419.49,4.39,139.64,116.69,98.52,69.08,81.77,66.45,54.38,52.02,66.36,31.21,27.44,90.55,27.53,40.45,102.77,20.08,59.19,14.57,6.33,98.72,371.07,46.21,30.54,89.82,110.73,338.62,12.18,319.43,149.18,47.38,36.23,59.76,94.78,44.52,28.14,18.23,32.59,44.46,59.12,52.96,271.74,111.53,28.83,54.15,38.45,158.61,114.38,31.38,31.2,38.93,39.27,322.84,1127.81,24.51,161.66,66.76,378.46,241.37,41.38,92.58,51.35,191.64,29.83,15.48,39.24,19.47,23.77,985.9,306.73,42.48,58.03,156.36,159.59,108.41,111.08,378.49,297.28,116.34,130.41,61.09,536.63,45.29,134.24,69.44,20.32,56.92,59.28,172.83,40.37,72.26,43.43,23.82,34.81,270.18,435.82,35.58,110.86,14.28,83.9,70.86,31.69,12.7,20.06,8.06,11.16,2.58,25.42,9.35,6.09,34.55,2.75,5.12,6.78,5.43,5.78,26.51,8.02,9.51,3.38,5.72,11.9,14.62,12.58,5.03,2.99,4.94,12.8,16.48,2.83,10.18,2.26,28.69,7.72,6.24,4.15,9.8,4.66,7.41,24.62,5.25,14.67,3.62,6.97,9.55,5.92,4.14,703.14,881.09,46.57,127.64,64.77,93.66,206.34,125.59,8.99,240.91,111.92,111.55,195.78,5.38,421.94,83.81,34.57,157.52,145.38,381.64,126.99,9.18,59.51,625.63,78.55,71.0,827.36,64.67,215.33,34.0,17.46,106.81,1120.28,23.02,109.19,48.11,20.99,29.35,10.37,14.73,46.02,132.21,61.11,62.08,39.46,53.78,18.56,112.7,16.23,28.53,22.04,53.28,468.36,164.27,83.72,39.73,241.68,4.43,79.24,52.09,54.66,23.45,21.81,68.45,70.49,39.03,161.6,260.65,539.83,267.1,109.4,58.6,263.45,21.71,52.38,47.32,29.36,9.95,43.83,38.99,28.54,215.3,18.85,267.43,311.71,51.5,182.6,24.24,39.95,42.06,15.36,113.02,108.8,71.38,23.36,6.85,21.46,16.25,28.57
2012-11-15,49.86,2.43,29.81,13.53,21.87,15.09,84.88,8.91,9.41,9.94,5.39,50.28,360.73,35.1,31.18,121.92,5.36,57.11,111.44,193.35,24.14,150.75,190.91,24.69,127.4,80.21,59.71,58.3,405.24,4.27,135.96,114.46,96.77,67.17,80.41,65.24,53.75,52.91,65.5,30.09,26.97,89.64,26.82,39.65,102.67,19.9,58.33,14.37,6.1,97.57,368.0,44.54,30.14,87.95,108.34,340.47,12.05,311.28,148.44,45.32,35.93,58.0,93.09,43.28,27.81,17.63,31.81,43.57,58.27,51.56,258.98,109.1,28.37,53.14,37.52,156.53,113.19,30.48,30.88,38.47,37.41,321.74,1111.99,24.11,166.21,67.6,374.16,241.17,39.56,91.05,50.81,190.28,29.05,15.4,39.16,19.44,23.45,964.89,300.82,43.31,56.94,156.49,152.49,104.62,107.88,372.56,292.67,111.21,127.0,59.56,532.23,43.53,131.01,67.82,19.99,55.11,58.54,169.31,40.09,71.33,42.91,23.21,33.69,266.8,437.84,34.65,110.65,14.19,81.18,68.81,31.35,12.36,19.72,8.0,11.05,2.58,24.93,9.17,6.02,33.44,2.68,5.04,6.78,5.4,5.71,26.16,7.86,9.37,3.36,5.64,11.56,14.3,12.38,4.88,2.94,4.84,12.69,16.23,2.8,10.13,2.22,28.51,7.65,6.14,4.09,9.51,4.58,7.24,24.3,5.15,14.44,3.6,6.94,9.37,5.95,4.08,690.62,869.2,45.4,125.18,63.64,91.92,203.87,122.3,8.9,237.9,111.22,108.62,195.78,5.38,420.5,82.23,34.47,156.13,141.82,379.44,123.87,9.18,59.07,638.78,77.17,69.35,818.29,64.01,212.43,32.62,17.18,104.56,1127.19,22.59,107.15,46.64,20.77,29.16,10.23,14.66,45.04,129.06,60.59,61.34,38.83,51.2,18.26,110.33,16.09,27.77,21.77,51.69,460.87,161.4,83.72,39.3,240.39,4.31,76.66,50.53,53.96,22.87,21.02,66.78,68.7,38.68,160.49,256.59,540.64,265.54,107.96,57.7,261.78,20.99,52.01,46.12,28.45,9.83,44.5,38.11,28.04,214.4,18.61,265.7,313.8,50.7,180.6,23.8,39.99,41.36,15.16,114.06,108.06,69.04,22.62,6.79,21.28,16.0,28.53
2012-11-16,49.5,2.43,29.65,13.51,21.66,15.01,84.39,8.9,9.38,9.79,5.33,50.28,362.65,34.9,31.78,122.24,5.28,56.46,109.4,189.11,24.09,149.61,189.65,25.0,126.03,80.21,59.18,60.1,404.38,4.2,134.12,111.88,97.09,66.17,80.71,63.16,53.75,52.74,65.28,30.39,27.08,89.54,26.41,38.65,102.77,19.77,57.89,14.27,6.0,97.78,362.8,43.77,30.34,86.14,106.82,340.12,11.99,315.25,148.35,44.15,35.54,58.08,90.82,42.48,27.52,17.41,31.02,43.61,58.17,51.25,257.0,112.4,27.78,52.64,37.18,152.48,112.93,29.62,30.64,38.28,37.76,316.49,1098.74,24.41,170.54,66.62,366.26,235.27,38.61,91.56,51.05,188.23,28.71,15.26,38.98,19.37,23.32,939.68,302.21,43.63,56.0,154.91,152.79,102.01,107.19,381.88,294.21,110.59,125.55,61.7,530.03,43.14,120.79,66.69,19.07,53.9,57.91,168.75,39.27,71.61,42.85,22.7,33.85,264.78,436.22,35.05,113.58,14.12,82.67,66.85,30.92,12.19,19.34,8.01,11.08,2.56,24.54,9.0,6.05,32.41,2.68,4.97,6.82,5.47,5.63,25.91,7.83,9.33,3.31,5.67,11.2,14.44,12.2,4.86,2.91,4.89,12.73,16.3,2.79,10.09,2.22,28.67,7.64,6.08,4.12,9.23,4.56,7.13,23.32,5.17,14.28,3.53,6.99,9.31,5.97,4.06,687.9,866.23,45.29,125.03,62.17,93.0,202.88,122.63,9.09,236.4,104.9,105.58,195.13,5.41,420.98,81.81,35.2,157.05,142.86,371.19,124.35,9.18,58.94,629.18,76.1,70.25,801.98,63.36,211.51,32.91,16.74,103.38,1120.28,21.94,107.93,46.28,20.77,28.48,10.23,14.51,44.63,128.93,60.08,61.66,38.68,49.29,18.26,111.7,15.8,27.58,21.66,49.86,444.35,158.66,82.56,38.94,241.49,4.31,75.13,49.45,54.53,23.09,20.71,66.12,67.7,38.38,162.15,254.33,539.83,264.11,107.3,58.78,34.04,20.75,50.53,46.6,27.96,9.85,44.17,37.5,27.73,211.1,18.13,263.16,309.91,49.66,181.8,23.05,39.75,41.2,15.16,114.62,105.6,66.38,22.08,6.86,21.38,16.23,27.66
2012-11-19,49.56,2.43,30.02,13.62,21.19,15.11,84.39,8.88,9.44,9.81,5.37,50.6,363.03,34.77,31.39,120.44,5.16,57.02,108.78,189.21,24.31,145.46,190.59,11.97,126.03,80.38,60.23,62.66,415.68,4.24,135.35,112.64,96.77,66.06,80.56,63.73,53.38,52.97,65.17,30.7,27.47,90.91,26.97,38.77,102.97,19.65,58.38,14.25,6.01,97.67,368.95,44.39,30.64,85.66,107.18,336.77,11.99,316.29,147.84,44.15,35.84,58.08,91.86,42.77,27.67,17.63,30.5,43.45,58.27,52.55,250.87,111.36,27.96,52.87,37.58,153.27,113.7,29.0,30.68,38.61,38.21,312.11,1050.6,24.31,170.67,66.47,370.06,235.4,38.69,91.22,52.22,191.64,28.71,15.23,38.59,19.24,23.27,941.08,303.95,43.44,56.7,154.12,153.85,103.75,106.77,384.7,292.98,110.59,117.54,60.97,536.63,43.06,114.6,66.69,18.96,53.72,58.02,171.35,39.55,71.07,43.17,22.85,33.74,266.8,429.56,35.08,111.28,14.24,82.67,66.8,31.01,12.36,19.4,8.13,11.16,2.56,24.56,8.9,6.12,32.7,2.68,4.92,6.8,5.43,5.66,26.01,7.86,9.33,3.31,5.75,11.34,14.4,12.3,4.91,2.93,4.98,12.97,16.39,2.8,10.08,2.23,27.94,7.63,6.11,4.17,9.32,4.58,7.08,23.37,5.18,14.48,3.54,6.95,9.37,6.13,4.07,687.36,862.26,45.34,126.26,62.51,92.29,203.04,122.96,9.18,237.0,105.13,106.05,195.13,5.38,424.81,83.34,36.57,155.89,143.75,367.98,124.95,9.18,59.26,624.38,77.17,72.09,758.46,64.61,213.96,32.62,16.74,104.69,1124.89,21.89,109.83,44.05,20.77,28.58,10.14,14.85,43.97,129.13,59.73,62.58,38.47,49.72,18.7,112.11,15.88,27.63,21.72,49.86,419.37,158.8,81.78,38.86,234.47,4.31,75.8,49.33,54.98,22.64,20.7,67.44,68.15,38.24,161.6,260.31,530.92,261.12,106.64,58.6,34.04,20.9,50.53,45.96,28.17,9.91,44.0,38.6,27.91,206.6,17.99,249.6,305.31,50.7,182.76,22.94,39.75,41.54,15.11,115.02,106.7,65.78,22.26,6.99,21.62,15.91,27.66
2012-11-20,49.44,2.43,29.86,13.53,21.69,15.06,84.15,8.86,9.41,9.76,5.28,49.99,361.12,34.47,31.87,122.66,5.13,56.14,108.74,190.43,24.59,145.62,189.96,11.97,124.86,80.72,59.92,61.62,417.4,4.17,133.97,110.7,94.39,65.9,80.11,62.85,53.11,51.69,65.6,30.49,27.22,90.64,27.02,38.77,102.18,19.83,58.41,14.13,5.9,97.35,364.22,44.09,31.06,86.99,106.32,335.38,11.93,313.79,146.56,43.47,35.45,57.68,90.23,42.77,27.66,17.29,30.24,43.45,58.17,51.94,252.19,111.71,27.87,52.5,37.36,153.17,112.5,28.87,30.52,38.35,38.3,311.23,1059.48,24.04,170.51,65.59,370.66,235.13,38.77,91.39,52.4,189.59,28.63,15.31,38.73,19.31,23.05,939.68,303.25,43.7,58.34,152.54,146.9,100.52,106.77,384.42,291.45,109.36,117.59,60.05,534.43,42.83,117.8,66.36,18.93,53.18,58.12,169.31,39.27,68.13,43.37,22.8,33.79,266.13,413.2,34.27,110.65,14.17,82.47,66.2,30.92,12.28,19.22,8.11,11.0,2.55,24.19,8.82,6.04,32.36,2.67,4.9,6.85,5.33,5.64,25.84,7.8,9.31,3.3,5.69,11.2,14.32,12.15,4.86,2.91,4.83,12.94,16.31,2.8,10.06,2.21,27.34,7.62,6.12,4.12,9.19,4.52,6.96,23.17,5.13,14.39,3.56,6.89,9.29,6.09,4.1,686.81,869.2,44.76,127.64,61.83,93.12,203.21,122.63,9.17,239.1,103.03,106.17,197.42,5.46,420.5,84.27,36.79,154.27,142.26,364.4,124.71,9.18,59.57,631.87,77.63,71.07,755.44,64.93,212.58,33.37,16.49,104.44,1134.09,21.56,108.35,43.56,20.77,29.21,10.04,14.72,43.56,129.54,59.82,61.52,38.37,49.23,18.49,112.44,16.03,27.49,21.93,49.46,417.7,159.78,82.17,38.71,235.03,4.28,75.32,48.81,54.41,23.36,20.36,67.08,68.15,37.78,162.15,263.13,529.3,257.91,106.58,57.88,262.39,20.99,50.69,45.32,28.33,9.89,45.83,38.21,27.91,213.74,18.37,246.29,302.73,50.14,185.2,23.43,40.65,41.3,14.91,114.06,108.1,65.33,22.02,6.87,21.37,15.74,27.6
2012-11-21,50.16,2.43,30.09,13.72,21.97,15.29,84.64,8.89,9.48,9.88,5.37,51.21,365.71,34.8,32.09,125.29,5.2,56.32,109.78,190.9,24.76,146.44,193.43,11.97,127.59,81.92,60.86,64.06,419.37,4.24,136.26,113.34,92.16,66.4,81.17,65.84,54.02,52.97,66.69,30.6,27.37,91.46,27.17,39.53,103.37,20.08,58.88,14.37,6.03,98.51,374.38,44.0,31.46,91.57,107.47,336.77,11.99,316.29,146.68,43.91,36.03,59.12,92.25,43.64,27.98,17.71,30.56,44.55,59.01,54.03,251.03,112.05,28.55,53.33,40.67,153.47,113.78,29.04,30.8,39.05,38.56,310.14,1071.99,24.24,170.26,66.73,372.76,232.78,39.64,92.58,53.18,187.82,29.05,15.39,38.74,19.44,23.5,948.09,306.39,43.83,59.75,153.2,147.05,102.73,108.3,391.47,295.13,113.47,115.26,59.68,536.63,43.76,117.09,67.66,18.85,54.02,58.54,174.88,40.09,66.67,43.5,23.15,34.35,269.5,418.25,34.86,112.53,14.26,82.73,67.36,31.41,12.59,19.58,8.11,11.27,2.57,24.5,8.94,6.2,33.04,2.71,4.98,6.94,5.36,5.68,26.27,7.91,9.58,3.33,5.74,11.4,14.5,12.28,4.92,2.94,4.9,13.36,16.61,2.82,10.11,2.28,27.63,7.68,6.15,4.2,9.36,4.82,7.03,23.33,5.14,14.6,3.53,6.89,9.35,6.22,4.17,696.61,881.09,45.4,129.18,62.73,96.21,206.18,125.26,9.33,241.51,104.43,107.22,202.31,5.58,426.24,87.34,37.2,156.13,147.76,363.12,126.39,9.18,60.2,636.86,78.24,74.4,759.07,64.71,216.4,34.06,16.82,106.5,1135.01,22.05,111.37,44.32,20.99,30.03,10.32,15.12,43.81,131.12,60.59,63.41,38.78,50.46,19.08,113.63,16.25,27.82,22.09,50.02,415.07,161.3,82.87,39.15,237.39,4.44,76.76,49.89,55.61,24.25,20.77,67.98,69.09,37.9,163.1,265.39,532.54,260.26,107.96,58.69,263.45,21.35,51.52,45.56,28.73,10.07,47.16,38.6,28.45,215.72,18.37,243.41,306.56,50.9,186.96,23.53,40.53,41.84,14.94,115.18,107.0,64.72,22.26,6.99,21.46,16.23,27.87
2012-11-22,49.98,2.43,30.09,13.51,22.08,15.2,84.88,8.89,9.44,9.79,5.33,50.96,359.97,34.7,31.57,125.4,5.21,54.23,108.12,191.75,24.2,143.67,194.06,11.97,125.64,80.78,62.86,63.46,410.52,4.17,134.73,111.05,90.73,65.22,79.8,65.09,53.75,51.19,66.47,30.09,27.29,90.18,26.97,38.69,102.18,20.26,58.28,14.21,5.95,96.72,368.24,43.15,31.56,89.76,106.24,335.03,11.93,315.04,145.03,43.18,35.64,58.8,91.08,42.99,27.58,17.55,29.59,44.67,59.01,53.4,248.55,111.18,28.96,52.64,40.15,152.97,112.59,28.33,30.6,38.4,38.25,306.85,1065.67,23.68,166.33,65.78,371.96,225.94,38.93,90.54,52.55,187.82,28.03,15.76,38.51,19.5,23.45,943.89,306.73,43.12,58.27,152.28,144.59,103.51,107.19,387.24,296.97,116.34,111.02,57.79,530.03,43.99,117.98,66.85,18.96,53.36,58.33,174.13,39.55,66.13,43.3,23.87,33.77,264.78,410.98,34.55,112.33,14.3,80.01,66.4,30.98,12.42,19.28,8.11,11.23,2.56,24.33,8.96,6.11,32.36,2.67,4.97,6.81,5.25,5.66,26.06,7.81,9.54,3.3,5.78,11.28,14.26,12.08,4.86,2.9,4.92,13.29,16.46,2.81,10.03,2.23,27.34,7.64,6.09,4.14,9.2,4.73,6.89,23.42,5.11,14.42,3.54,6.79,9.31,6.05,4.16,690.62,882.08,44.81,127.49,62.51,96.63,203.87,123.29,9.27,239.7,105.84,106.17,203.62,5.56,421.94,86.53,36.19,154.97,145.83,364.49,124.71,9.18,59.44,635.42,77.48,73.62,739.93,66.05,213.5,33.83,16.57,104.94,1117.52,21.51,110.67,45.48,20.88,29.55,10.09,14.96,43.23,129.75,60.16,62.81,38.31,49.35,18.98,113.04,16.11,27.39,22.04,49.7,396.47,161.03,84.18,39.04,234.14,4.41,75.42,49.13,54.57,24.76,20.38,67.02,68.5,37.18,161.83,263.58,526.87,259.12,107.6,57.88,254.49,21.35,50.9,45.0,28.77,10.01,47.33,38.17,28.18,213.32,18.63,235.2,295.85,50.56,184.56,22.98,40.93,41.82,14.94,113.06,104.0,63.25,22.44,6.79,21.03,16.27,27.53
2012-11-23,50.4,2.43,30.02,13.65,22.36,15.48,84.51,8.91,9.48,9.81,5.37,51.05,359.97,35.14,31.44,125.72,5.21,54.46,103.84,196.64,24.64,144.32,193.43,25.83,125.44,83.0,63.07,62.18,416.05,4.18,134.89,111.7,91.05,65.41,80.71,65.21,53.75,50.86,67.13,30.09,27.29,91.0,26.72,39.11,103.07,20.32,58.1,14.31,6.0,97.88,372.96,43.58,31.84,90.43,106.82,337.92,11.93,318.59,147.36,43.51,35.74,60.32,91.27,43.57,27.87,17.57,29.55,45.72,59.43,53.21,249.71,112.57,28.92,52.96,39.81,152.97,115.15,28.81,31.6,38.42,38.07,302.47,1088.65,23.71,168.44,66.54,374.56,226.41,39.17,90.88,52.64,178.39,28.11,15.72,39.2,19.63,23.54,948.09,306.73,43.12,60.53,153.2,146.35,103.51,106.49,386.96,302.18,113.67,112.78,57.97,530.03,44.75,121.4,67.17,19.07,53.78,58.23,175.06,39.82,67.09,43.3,23.41,33.85,268.83,414.81,34.83,112.53,14.38,80.34,66.45,31.08,12.47,19.26,8.2,11.31,2.56,24.55,8.96,6.08,32.49,2.68,5.0,7.08,5.25,5.69,26.4,7.86,9.63,3.3,5.71,11.28,14.26,12.38,4.88,2.92,5.01,13.22,16.57,2.83,10.04,2.25,27.79,7.64,6.11,4.15,9.28,4.81,6.87,23.59,5.11,14.49,3.54,6.83,9.31,6.05,4.19,696.61,889.02,44.7,127.79,62.62,98.15,205.19,124.61,9.27,242.11,105.13,106.99,204.92,5.56,422.89,88.11,36.92,156.36,145.97,367.06,125.31,9.18,60.7,632.83,77.78,73.23,762.49,65.98,213.8,34.18,16.57,106.12,1131.79,21.61,110.11,44.05,20.93,29.89,10.04,15.01,43.64,129.82,60.16,62.86,38.37,49.78,19.01,112.7,16.23,27.58,21.98,49.86,399.94,166.43,85.65,39.09,235.77,4.41,75.52,50.25,55.23,24.97,20.39,67.02,68.89,36.43,160.41,261.22,531.73,259.83,108.26,58.06,252.36,21.38,49.89,45.24,28.9,10.07,46.58,37.72,28.18,208.7,18.85,239.93,299.14,50.7,185.36,23.11,41.23,41.62,14.88,110.46,103.2,64.37,22.22,6.73,21.03,16.48,27.63
2012-11-26,50.16,2.43,29.97,13.69,22.28,15.4,85.01,8.91,9.48,9.84,5.36,50.6,348.87,35.0,31.0,125.08,5.15,54.56,103.27,194.57,24.31,142.78,190.28,25.17,123.69,83.52,61.6,59.3,414.09,4.14,133.97,109.76,92.0,64.34,80.41,66.78,53.11,50.75,66.26,30.09,27.29,90.73,26.06,39.13,103.66,20.02,56.78,14.27,5.94,96.83,368.47,43.06,31.76,90.55,105.23,340.47,11.86,315.67,143.78,43.39,35.84,61.52,90.04,42.77,27.85,17.39,30.07,45.56,59.22,49.95,253.35,111.18,28.92,52.46,39.65,156.83,114.64,28.54,31.2,38.4,36.97,296.56,1064.55,23.61,166.86,65.92,381.56,226.01,37.67,91.22,51.83,162.95,28.03,15.53,38.99,19.63,23.36,957.89,308.13,43.31,61.39,150.7,145.34,103.75,105.1,379.34,299.73,108.95,110.66,58.22,527.83,44.52,118.26,66.85,18.78,53.06,57.7,173.21,39.27,66.62,42.72,22.7,33.41,270.18,416.83,34.83,111.7,14.4,78.65,65.5,31.01,12.36,19.04,8.25,11.32,2.56,24.43,8.79,5.95,31.85,2.67,4.97,7.1,5.16,5.64,26.4,7.82,9.6,3.26,5.72,11.12,14.2,12.13,4.76,2.9,5.04,12.88,16.34,2.82,10.03,2.24,26.8,7.58,6.15,4.12,9.05,4.77,6.74,23.45,5.13,14.39,3.52,6.76,9.25,5.92,4.16,689.53,886.04,44.17,127.03,62.39,98.77,204.36,124.28,9.08,241.81,103.26,105.93,202.64,5.43,415.72,86.34,36.25,156.59,143.0,363.48,122.67,9.18,60.14,619.1,76.87,70.96,757.05,64.45,211.97,33.95,16.49,105.69,1112.92,21.45,106.66,43.16,20.93,30.03,9.63,14.75,43.31,129.0,60.33,61.75,38.37,49.35,18.75,110.96,16.07,27.44,21.93,49.22,391.2,164.77,84.18,39.04,234.47,4.41,74.27,49.89,54.66,24.65,20.24,64.93,68.3,36.45,157.41,252.08,527.68,259.76,107.96,57.34,246.29,21.05,49.24,44.76,28.73,9.97,46.62,37.99,27.86,206.3,18.87,232.58,281.08,49.6,178.8,23.0,40.65,40.0,14.94,105.5,102.98,61.39,21.86,6.44,20.24,15.86,27.58
