Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600058.SS,600060.SS,600062.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600143.SS,600150.SS,600153.SS,600157.SS,600160.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600403.SS,600406.SS,600415.SS,600436.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600582.SS,600583.SS,600585.SS,600588.SS,600597.SS,600598.SS,600600.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600694.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601139.SS,601158.SS,601166.SS,601168.SS,601169.SS,601186.SS,601231.SS,601238.SS,601258.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000024.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000423.SZ,000425.SZ,000528.SZ,000536.SZ,000538.SZ,000562.SZ,000568.SZ,000581.SZ,000596.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000656.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002069.SZ,002081.SZ,002106.SZ,002129.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002269.SZ,002294.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002415.SZ,002422.SZ,002431.SZ,002450.SZ,002456.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ
2013-05-14,65.15,23.24,35.68,12.53,22.99,18.43,133.81,3.33,9.29,5.7,10.52,5.39,57.16,372.6,46.11,126.77,5.8,57.67,65.37,112.87,302.07,24.92,202.49,201.45,228.38,23.99,126.42,91.79,71.58,16.04,343.84,4.05,223.61,105.59,93.89,63.19,70.81,152.01,47.14,80.6,29.59,96.93,33.87,128.86,20.69,61.63,14.19,7.25,143.01,447.87,50.63,31.36,94.05,113.92,369.61,433.35,69.99,75.8,53.1,126.37,82.95,76.69,27.66,17.81,52.49,42.96,78.49,46.65,53.16,321.61,109.1,160.89,121.34,104.65,47.28,52.3,338.38,944.28,23.41,247.94,55.62,32.13,227.42,147.36,121.43,55.34,160.21,28.86,14.89,45.83,44.26,20.84,42.36,28.78,1057.31,354.07,41.27,50.41,75.23,7.23,176.62,37.1,124.11,85.28,117.07,380.47,298.5,81.29,637.81,94.75,86.76,82.59,53.66,63.91,211.07,44.21,60.02,45.12,26.93,34.66,139.57,593.78,14.23,108.98,16.05,77.1,52.43,28.57,16.78,16.92,8.98,13.8,2.53,23.33,9.19,6.18,28.66,2.51,5.69,9.82,5.43,14.36,7.07,37.9,7.69,11.46,5.63,19.09,7.36,13.98,4.45,5.12,16.55,3.33,9.96,2.23,31.66,7.41,5.12,7.36,8.31,7.68,27.38,5.76,13.48,3.67,7.03,11.13,6.31,4.99,46.96,8.49,1024.93,1173.42,60.63,156.52,111.39,242.78,164.52,271.23,134.63,162.8,199.37,7.7,23.84,381.74,88.76,125.98,35.9,159.38,411.09,124.47,59.0,45.26,846.54,91.23,607.79,87.42,73.33,163.45,276.88,60.56,15.36,92.53,1235.36,22.27,137.67,39.1,20.55,30.66,11.42,14.49,48.82,91.89,111.31,85.73,65.76,39.56,21.43,107.51,114.02,30.27,149.23,86.67,52.25,329.43,146.38,93.76,33.78,312.75,70.84,51.09,50.38,20.48,114.78,235.4,60.46,51.02,158.83,290.77,506.62,447.01,73.54,146.08,88.1,302.18,64.59,25.82,11.09,58.1,29.74,29.79,132.21,609.07,350.42,18.89,218.53,25.43,145.78,480.43,76.12,336.6,73.35,46.41,37.36,144.5,130.4,74.96,117.97,208.46,7.58,40.03,36.52,32.67,49.55,15.29
2013-05-15,65.27,23.61,35.12,12.58,23.12,18.46,134.18,3.33,9.28,5.68,10.53,5.37,57.4,368.77,46.97,126.56,5.81,57.9,64.4,113.77,322.38,24.53,204.11,204.38,235.31,24.01,131.7,92.13,72.31,16.04,343.84,4.02,227.59,104.3,94.04,63.79,71.63,149.48,46.81,79.63,29.45,97.75,33.75,130.64,20.81,61.75,14.15,7.26,144.27,441.02,50.3,31.39,95.26,115.58,376.09,428.54,192.12,77.62,53.22,125.8,82.76,76.91,27.61,18.51,55.16,43.25,78.91,46.56,53.37,335.86,108.93,161.1,119.86,104.76,48.31,52.4,349.99,960.42,23.41,252.03,55.43,32.13,223.53,147.85,120.75,55.19,165.41,29.61,14.9,46.22,45.96,20.8,42.25,28.91,1064.32,357.2,41.63,53.16,75.08,7.37,177.27,37.1,136.26,85.84,119.16,400.5,299.73,81.72,644.41,104.19,86.55,83.24,54.2,63.49,212.74,44.21,60.59,44.86,26.88,35.29,139.33,599.84,14.23,108.77,16.1,77.68,52.63,28.48,16.92,17.0,8.99,13.91,2.53,23.27,9.31,6.28,28.79,2.52,5.69,9.91,5.42,14.27,7.22,37.84,7.71,11.49,5.68,19.78,7.21,14.13,4.48,5.12,16.54,3.34,9.97,2.23,31.69,7.36,5.1,7.28,8.35,7.99,27.28,5.76,13.47,3.68,7.18,11.03,6.29,4.97,47.61,8.54,1025.47,1172.43,60.2,158.21,111.81,240.14,164.19,268.83,134.63,162.8,212.1,7.63,24.84,378.39,87.18,138.44,36.0,160.07,407.69,123.87,59.26,46.36,846.35,90.36,611.21,87.64,72.85,169.09,280.7,61.08,15.48,92.65,1247.32,22.13,137.11,39.37,20.55,30.27,11.47,14.57,48.98,92.12,111.22,87.36,66.54,39.61,21.54,107.21,115.13,30.44,156.82,86.71,52.4,330.82,146.89,95.62,33.93,318.22,70.55,51.25,50.79,20.46,115.75,244.59,60.16,51.9,160.17,295.85,509.86,466.12,73.74,148.04,87.98,298.0,66.68,26.12,11.18,58.31,29.66,31.14,135.88,632.75,384.98,18.95,223.54,25.99,147.5,503.22,77.28,336.56,72.51,47.61,38.3,154.66,130.4,75.86,122.77,221.54,7.63,40.7,36.7,33.13,54.05,15.4
2013-05-16,66.23,23.66,35.06,12.69,23.38,18.93,137.99,3.35,9.31,5.71,10.59,5.42,58.74,373.36,47.91,131.83,5.95,58.83,65.63,116.15,310.86,24.7,201.27,203.65,245.71,23.96,132.28,93.39,72.84,16.04,346.55,4.03,232.65,106.18,95.7,63.82,72.63,152.91,47.36,78.32,29.84,98.85,34.47,131.73,21.29,62.97,14.23,7.42,149.12,447.63,50.93,32.16,95.5,119.64,370.19,438.16,198.36,81.77,50.1,133.08,84.25,77.28,27.93,19.03,55.27,44.59,82.81,47.35,55.48,355.57,109.8,162.28,119.47,105.62,49.48,53.73,343.64,961.3,23.58,258.69,56.57,32.13,226.41,149.81,121.77,56.03,166.09,30.08,14.95,46.29,45.58,20.9,42.62,29.14,1071.32,360.68,42.53,53.35,78.67,7.35,178.98,37.1,145.17,88.09,121.25,417.15,301.88,85.38,651.01,113.18,87.16,85.67,54.93,63.6,219.98,44.76,61.03,45.44,27.03,35.52,142.65,612.16,14.23,111.7,16.2,78.59,53.53,28.78,17.48,17.12,8.92,14.17,2.54,23.45,9.51,6.4,29.69,2.55,5.73,10.19,5.46,14.57,7.3,38.38,7.85,11.68,5.72,20.01,7.15,14.33,4.5,5.15,16.67,3.38,10.03,2.25,32.93,7.41,5.09,7.53,7.55,8.23,27.14,5.82,13.61,3.71,7.39,11.05,6.38,5.07,46.85,8.6,1080.46,1228.91,62.6,159.9,119.73,244.93,173.75,271.83,141.65,165.96,216.02,7.8,24.6,381.26,89.37,138.54,36.51,162.63,417.42,125.79,60.89,46.39,854.5,96.23,611.41,88.8,72.49,166.58,289.56,63.38,15.52,94.28,1251.47,23.47,142.8,39.68,20.6,31.43,11.61,14.98,49.48,96.83,114.39,90.45,68.2,39.87,22.19,108.51,113.88,32.6,161.26,88.99,53.28,333.18,150.5,96.0,34.29,317.34,71.22,52.05,51.24,21.28,118.21,244.66,60.96,52.93,162.15,293.48,515.53,485.65,73.33,150.36,88.28,304.76,68.68,26.66,11.43,61.51,29.64,31.81,132.21,641.23,376.34,19.16,229.24,26.15,149.64,515.72,77.16,350.76,75.33,49.29,38.26,157.3,130.32,75.98,124.21,219.58,7.81,40.75,37.23,33.39,55.95,15.75
2013-05-17,66.77,23.5,35.24,12.81,23.9,19.01,138.36,3.37,9.31,5.91,10.74,5.49,59.51,382.55,47.87,135.1,5.98,61.15,66.2,113.39,312.72,25.09,204.92,204.54,249.8,24.12,135.61,93.73,74.21,64.46,354.9,4.09,237.86,111.46,96.76,64.94,74.37,159.42,47.97,77.78,30.02,101.4,35.93,131.04,21.84,63.18,14.37,7.45,151.55,455.9,51.68,33.16,95.38,121.52,380.48,444.22,199.08,82.37,50.02,146.3,88.22,80.26,28.65,19.11,57.45,45.23,85.55,48.9,57.19,370.81,109.97,162.6,120.35,108.34,52.27,53.78,342.11,966.23,23.88,258.75,59.05,32.13,231.18,153.41,124.82,57.41,166.77,30.08,15.05,47.87,47.97,21.03,42.39,29.5,1081.12,363.12,42.53,53.92,80.39,7.38,179.12,37.1,155.67,87.63,123.06,421.95,305.86,87.52,670.81,14.68,88.85,87.94,55.71,64.65,226.29,45.31,62.12,45.9,27.33,35.88,146.43,613.58,14.23,114.0,16.38,79.3,58.29,29.42,17.87,17.86,9.1,14.52,2.56,23.97,9.76,6.44,31.33,2.56,5.87,11.2,5.53,14.7,7.3,38.18,7.98,11.76,5.79,19.72,7.24,14.78,4.55,5.26,17.15,3.41,10.11,2.29,33.11,7.6,5.15,7.53,7.55,8.5,27.12,5.91,13.85,3.73,4.52,11.13,6.49,5.11,47.68,8.77,1084.82,1274.5,63.09,162.51,122.74,252.35,179.03,279.64,143.76,168.07,223.53,7.78,26.01,387.01,90.68,144.51,37.71,166.34,416.96,128.78,62.15,46.54,860.45,97.02,619.47,88.8,74.9,165.95,291.24,61.65,15.68,96.33,1264.82,24.39,143.02,40.35,20.93,33.76,11.65,15.14,50.71,97.21,116.41,90.54,68.84,40.39,22.43,110.81,116.24,32.21,161.81,88.63,54.56,340.12,154.65,99.56,34.82,322.07,73.7,55.37,52.95,21.97,121.15,244.88,63.8,52.91,163.02,294.15,522.01,481.66,75.84,154.36,90.5,327.92,71.02,27.45,11.56,63.59,30.17,32.21,133.32,642.03,390.5,19.5,231.6,26.47,153.5,535.47,82.62,340.68,81.81,49.55,39.14,158.22,131.0,79.44,124.16,219.38,7.88,41.72,36.4,33.69,56.15,15.81
2013-05-20,67.79,24.1,35.17,12.9,23.69,19.16,141.31,3.37,9.33,5.95,10.9,5.52,60.12,390.59,47.87,133.73,6.03,61.99,69.13,105.69,318.65,25.31,201.11,197.95,249.17,24.15,136.19,95.44,74.73,64.98,361.04,4.1,243.22,110.23,97.22,65.21,74.64,159.05,49.8,78.1,30.06,101.59,35.45,126.49,22.02,62.71,14.41,7.46,146.91,462.76,52.34,33.44,92.18,122.1,362.79,448.4,188.69,83.46,48.74,149.01,86.85,81.79,28.71,19.17,60.33,45.66,84.39,48.55,56.72,393.18,110.49,159.7,122.73,109.64,54.13,54.2,334.88,962.0,23.94,245.0,59.53,32.13,234.13,153.08,130.09,57.17,171.69,30.31,16.24,48.72,52.72,21.1,43.44,30.31,1071.32,363.12,42.33,53.16,80.47,7.41,182.01,37.1,157.01,90.68,126.4,421.66,305.86,86.3,668.61,14.68,91.38,89.24,55.95,64.44,229.26,45.31,61.65,46.68,27.59,36.11,146.2,630.34,14.23,113.79,16.75,80.01,59.24,29.15,17.95,17.72,9.12,14.64,2.57,23.84,9.95,6.44,30.85,2.57,5.88,11.32,5.61,15.12,7.29,39.37,8.0,11.9,5.77,19.88,7.23,15.1,4.61,5.25,17.16,3.43,10.15,2.3,32.9,7.6,5.19,7.56,7.55,8.69,27.7,5.91,13.96,3.76,4.52,11.03,6.54,5.17,49.48,8.88,1116.94,1251.71,63.19,160.82,119.64,253.83,177.38,282.04,142.82,167.01,222.22,7.7,28.6,389.4,94.4,148.04,37.65,165.88,415.03,129.02,62.08,45.38,835.02,100.66,621.49,94.9,75.71,166.89,298.11,60.9,15.8,96.58,1340.76,24.26,143.09,41.29,20.99,34.1,11.61,15.25,51.45,99.1,120.45,92.68,69.21,40.55,22.61,110.89,120.42,30.85,162.81,89.32,54.87,341.23,164.54,101.95,34.93,313.94,73.03,55.25,53.87,22.22,115.44,255.71,63.4,50.04,162.46,289.75,527.68,457.85,78.73,161.59,95.06,345.16,71.02,30.19,11.63,63.51,30.72,34.5,135.18,652.11,391.4,20.43,209.08,26.55,157.01,564.48,83.08,340.4,89.91,50.51,39.38,158.34,122.76,80.08,134.96,217.14,7.93,42.28,36.14,32.64,56.51,15.9
2013-05-21,67.37,26.1,34.87,12.88,23.19,19.04,140.57,3.34,9.34,5.82,10.82,5.52,59.55,393.65,46.91,134.47,5.98,62.45,68.92,105.88,328.14,25.31,199.24,196.57,262.4,24.94,145.57,94.87,74.21,66.62,357.47,4.11,268.81,110.82,97.37,66.18,74.18,160.68,50.03,79.73,29.99,102.22,35.55,126.49,21.96,63.08,14.45,7.45,147.86,463.23,51.74,33.86,91.03,125.79,358.28,433.14,61.84,85.12,48.06,147.34,87.37,81.14,28.87,19.17,60.69,45.11,85.44,48.62,57.26,396.16,109.8,160.54,123.02,110.51,53.4,56.43,337.29,962.09,24.04,250.05,59.78,32.13,233.86,155.7,130.76,57.2,175.38,29.58,16.34,48.72,53.58,21.19,43.07,31.71,1086.72,365.56,42.0,53.03,79.77,7.44,181.35,37.1,158.04,91.6,130.58,429.57,307.7,85.14,668.61,14.68,91.32,89.4,59.15,66.23,227.4,46.13,61.97,46.61,27.28,36.51,145.01,594.79,14.23,115.46,16.82,79.62,58.94,29.15,17.88,17.74,9.09,14.46,2.56,23.88,10.04,6.51,31.01,2.56,5.89,11.63,5.6,15.24,7.63,39.15,8.03,11.85,5.7,20.19,7.35,15.25,4.63,5.24,17.25,3.41,10.12,2.3,32.72,7.63,5.19,7.5,7.55,9.15,28.54,5.89,14.15,3.76,4.52,10.93,6.58,5.14,49.59,9.15,1123.48,1261.62,65.86,161.13,122.41,253.34,180.68,286.85,144.22,164.09,224.18,7.73,30.63,390.83,94.4,147.95,38.13,166.11,425.03,130.1,62.08,45.11,826.87,101.05,631.15,93.32,75.63,179.11,303.61,60.9,15.8,96.77,1358.26,24.19,142.1,41.38,20.93,34.29,11.93,15.21,51.86,97.97,121.07,98.43,68.93,40.71,22.64,112.18,121.25,31.41,163.25,88.1,55.75,341.51,162.78,100.25,35.0,313.57,73.41,55.53,54.0,22.42,112.98,257.06,63.8,50.29,162.7,288.85,546.31,467.9,78.89,165.95,94.7,351.69,73.51,31.67,11.57,65.01,30.78,34.27,140.58,695.47,430.34,21.09,200.15,26.69,156.53,568.85,84.86,350.8,96.45,50.63,39.5,169.02,121.5,84.43,133.85,225.18,8.05,42.19,35.85,32.96,56.25,15.89
2013-05-22,67.49,25.92,34.92,12.93,22.15,19.15,140.33,3.4,9.29,5.56,10.79,5.51,59.75,392.12,48.3,135.31,6.03,63.15,68.92,105.22,324.92,25.26,206.71,195.43,277.83,24.69,145.38,96.13,73.68,66.02,360.18,4.11,255.48,111.23,98.58,65.63,73.82,158.51,49.69,81.04,31.03,102.04,35.63,126.49,22.15,63.03,14.47,7.53,150.07,457.56,52.55,34.56,89.82,123.4,346.83,435.23,192.6,80.88,49.54,153.34,87.5,78.59,29.11,19.33,57.24,45.42,86.49,48.33,57.93,394.67,109.45,159.85,122.63,111.49,53.91,55.69,332.25,982.79,24.17,259.68,60.4,32.13,238.35,153.73,130.76,57.98,170.05,29.35,16.48,48.87,53.99,20.9,44.61,31.03,1096.52,361.38,42.46,52.26,79.77,7.42,179.64,37.1,153.93,91.96,129.6,419.97,309.24,91.91,644.41,14.68,94.89,93.46,58.36,64.23,226.66,45.58,61.99,44.73,27.44,36.18,142.32,582.27,14.23,114.62,16.55,81.05,59.14,29.0,18.03,17.84,8.99,14.51,2.56,23.89,9.68,6.49,30.98,2.57,5.86,11.37,6.04,14.97,7.44,39.71,8.07,11.88,5.67,18.56,8.06,14.93,4.6,5.27,17.29,3.41,10.1,2.3,33.33,7.63,5.18,7.52,7.55,9.0,28.12,5.88,14.08,3.76,4.52,10.63,6.72,5.19,47.3,9.06,1126.74,1268.55,68.48,162.05,126.24,246.91,180.02,289.55,156.86,161.51,221.9,7.58,29.4,387.01,95.25,142.11,38.79,166.57,422.28,129.86,62.08,44.53,838.38,101.4,639.62,92.87,78.29,175.35,298.57,66.19,15.88,98.14,1348.59,24.79,144.35,41.51,20.99,34.58,11.84,15.29,50.95,97.21,120.72,96.46,69.07,40.5,22.59,112.37,127.66,32.15,157.67,88.91,54.4,351.5,164.47,98.79,35.62,313.86,72.75,55.09,54.15,22.75,113.04,251.23,63.65,49.14,162.23,286.6,534.97,480.02,78.76,160.47,94.04,344.7,70.4,31.16,11.68,66.17,30.65,35.26,136.69,682.51,417.92,21.05,198.02,27.05,159.72,565.32,83.1,358.0,92.61,48.75,38.98,161.9,120.96,83.36,129.39,220.34,8.01,42.37,37.25,33.32,61.15,15.78
2013-05-23,66.23,25.58,34.57,12.74,22.1,18.82,137.5,3.44,9.2,5.48,10.7,5.46,58.58,384.08,46.74,133.73,5.9,60.69,68.15,104.7,313.91,24.81,202.89,192.74,276.88,24.4,143.42,92.99,76.52,63.42,350.72,4.06,275.55,107.17,95.55,65.09,72.81,159.24,8.09,78.21,30.38,100.76,34.87,125.31,21.9,62.33,14.31,7.46,149.54,454.25,50.64,34.01,89.88,123.76,350.99,426.66,206.78,80.96,47.98,151.72,85.1,76.99,28.38,19.83,57.95,45.23,87.13,47.48,55.88,400.47,108.76,156.26,121.94,107.47,52.19,54.15,358.75,996.6,23.88,268.16,58.98,32.13,229.43,149.97,133.99,56.24,170.05,28.68,16.66,48.3,52.76,20.77,43.95,30.81,1096.52,358.94,41.87,51.62,79.85,7.37,178.46,37.1,151.72,88.7,133.5,411.79,303.72,90.14,635.61,118.4,95.69,90.7,57.64,63.7,222.02,46.68,61.39,43.69,27.13,35.19,140.05,578.03,14.23,113.16,16.38,79.43,57.39,28.48,17.79,17.42,8.94,14.18,2.55,23.61,9.68,6.38,30.19,2.53,5.76,11.43,5.97,14.76,7.35,38.87,7.92,11.64,5.6,18.32,7.9,15.28,4.52,5.18,17.32,3.35,10.03,2.31,32.48,7.53,5.13,7.36,7.55,9.05,27.66,5.82,13.84,3.73,4.52,10.57,6.53,5.05,46.78,8.91,1091.9,1259.63,67.63,158.67,122.82,245.09,174.41,282.34,153.59,158.82,218.63,7.78,28.18,380.79,92.68,147.15,37.55,164.48,417.69,127.35,60.95,46.56,840.78,101.32,635.59,91.05,77.45,173.16,292.15,64.24,15.64,95.52,1306.24,24.26,141.96,40.98,20.82,35.79,12.71,15.07,50.79,95.69,114.83,99.2,68.29,41.17,22.03,110.03,129.33,31.04,158.17,85.94,54.16,348.17,165.62,97.78,34.72,308.32,71.41,53.57,52.73,22.31,111.9,248.62,62.11,48.95,159.86,24.53,534.97,503.47,80.0,159.35,93.86,357.84,68.99,32.06,11.55,67.88,30.63,34.18,135.14,673.23,433.04,20.78,198.19,26.73,157.39,547.61,81.48,356.4,95.52,49.55,38.84,159.38,120.44,82.1,136.45,217.58,7.9,41.47,34.82,32.8,64.25,15.74
2013-05-24,66.53,25.89,34.71,12.79,21.97,18.79,137.75,3.48,9.2,5.48,10.63,5.52,59.06,382.93,46.71,133.84,5.93,61.71,66.71,105.12,312.89,24.87,202.81,197.95,279.72,24.5,147.14,92.7,78.72,63.3,356.37,4.1,280.3,107.41,96.91,65.54,72.27,158.51,8.09,78.86,30.7,100.76,35.05,125.41,22.09,61.94,14.35,7.65,152.6,476.7,51.09,33.59,89.94,129.05,350.53,432.93,206.99,84.15,49.65,154.15,85.29,76.33,28.54,20.05,60.37,44.81,86.28,47.57,56.74,402.79,109.45,157.84,122.53,108.23,52.93,55.37,360.94,989.58,23.98,274.04,58.98,32.13,233.12,151.44,135.18,55.64,176.07,28.56,16.64,48.25,54.7,20.61,45.05,31.17,1110.53,359.99,42.5,52.52,80.71,7.46,177.93,37.1,166.64,90.53,134.75,417.43,304.33,89.72,635.61,112.25,96.46,92.49,58.6,64.75,224.06,46.68,61.42,43.43,27.33,35.65,139.29,563.89,14.23,114.62,16.27,79.43,57.89,28.57,17.92,17.5,8.92,14.26,2.56,23.69,10.04,6.4,30.32,2.56,5.78,11.49,5.92,14.75,7.35,39.07,7.94,11.73,5.6,18.68,8.59,16.45,4.59,5.21,17.29,3.38,10.06,2.33,32.93,7.55,5.16,7.37,7.55,9.43,27.78,5.79,14.14,3.74,4.52,10.67,6.55,5.07,48.82,9.23,1101.15,1249.72,70.67,169.89,122.49,248.72,174.74,284.45,162.01,163.27,218.96,7.7,28.91,380.79,93.25,147.52,37.43,164.72,420.9,127.71,61.2,46.76,873.41,102.3,637.0,93.54,77.39,175.98,297.2,64.18,15.6,95.9,1317.75,24.65,141.75,41.47,20.88,35.45,12.76,15.18,5.95,96.22,116.32,101.09,68.52,41.07,22.33,111.74,130.58,31.72,158.66,84.63,55.99,351.09,165.65,98.71,34.75,308.76,71.79,53.77,53.04,22.42,110.84,259.75,62.21,49.72,160.57,24.53,535.78,516.23,81.14,163.35,95.66,357.23,71.45,34.11,11.59,67.5,30.65,34.63,139.43,680.59,435.74,20.96,197.33,26.41,156.38,559.82,83.38,376.8,98.67,49.39,39.2,159.98,120.16,85.36,141.73,216.98,8.01,45.04,35.0,32.9,64.23,15.62
2013-05-27,67.07,26.15,34.66,12.69,22.02,18.66,137.99,3.46,9.16,5.44,10.66,5.51,59.79,377.19,46.31,133.63,6.11,60.97,65.07,106.6,313.57,24.87,205.33,198.44,298.93,24.41,145.18,92.88,78.51,63.82,351.33,4.09,277.54,105.71,98.28,64.94,71.72,157.25,8.09,82.45,30.45,100.49,34.45,126.39,21.9,62.3,14.31,7.71,160.4,488.75,50.12,34.04,91.63,129.26,358.62,439.41,204.09,83.83,51.87,152.29,83.93,80.12,28.22,20.79,59.29,44.02,85.65,46.91,57.0,402.79,110.32,156.6,121.05,109.97,54.47,55.0,375.61,992.83,24.04,269.52,58.65,32.13,230.3,151.44,145.7,55.04,174.56,28.25,8.35,48.42,55.29,20.67,44.87,31.85,1099.32,367.3,42.67,53.28,81.57,7.54,175.43,37.1,168.53,97.31,133.22,429.57,307.7,91.0,631.21,116.94,94.95,90.54,58.42,65.28,228.14,46.68,61.45,43.43,27.28,35.78,138.92,569.34,14.23,113.79,16.26,80.01,58.19,28.51,18.12,17.4,8.9,14.2,2.55,23.5,10.0,6.51,30.08,2.56,5.78,11.48,5.84,15.06,7.42,38.78,7.91,11.68,5.55,19.04,9.42,17.58,4.59,5.18,17.96,3.36,10.07,2.29,32.25,7.48,5.13,7.42,7.55,9.42,27.62,5.8,14.33,3.75,4.52,10.75,6.43,5.04,48.64,9.36,1086.45,1238.82,70.73,9.79,121.79,246.91,173.42,282.95,168.1,159.88,218.63,7.73,29.11,7.29,93.21,148.09,36.76,164.72,418.61,126.51,60.76,46.28,862.37,103.2,632.77,95.88,77.03,178.79,299.03,63.89,15.48,94.65,1308.54,24.65,143.44,41.51,20.77,34.73,12.85,15.33,5.95,96.98,114.65,101.26,69.07,41.17,22.78,111.11,129.05,33.1,172.54,82.07,55.43,348.17,162.98,98.4,34.29,316.08,71.12,53.33,52.44,22.17,111.56,262.29,61.46,50.04,160.33,24.53,533.35,506.82,80.71,163.35,95.9,368.4,74.52,34.59,11.63,67.96,30.81,35.08,140.98,689.23,433.15,21.2,191.51,26.59,155.64,548.09,86.4,374.0,101.22,50.87,39.94,154.34,121.74,90.08,145.71,224.58,7.81,44.95,35.33,33.56,69.15,15.92
